onset	duration	sample	value
0	0	0	boundary
20.14	0	10070	S202
24.28	0	12140	S202
28.456	0	14228	S112
29.12	0	14560	S202
29.906	0	14953	S121
30.608	0	15304	S201
31.49	0	15745	S122
31.992	0	15996	S201
32.99	0	16495	S122
33.37	0	16685	S201
34.556	0	17278	S111
35.076	0	17538	S201
36.074	0	18037	S111
36.444	0	18222	S201
37.606	0	18803	S111
38.224	0	19112	S201
39.156	0	19578	S111
39.604	0	19802	S202
40.774	0	20387	S122
41.368	0	20684	S201
42.24	0	21120	S122
42.836	0	21418	S202
44.412	0	22206	S202
51.56	0	25780	S202
55.656	0	27828	S122
56.1	0	28050	S201
57.206	0	28603	S122
57.648	0	28824	S201
58.824	0	29412	S122
59.232	0	29616	S201
60.374	0	30187	S111
61.004	0	30502	S201
61.974	0	30987	S122
62.524	0	31262	S201
63.424	0	31712	S112
63.92	0	31960	S201
64.924	0	32462	S121
65.456	0	32728	S202
66.424	0	33212	S112
67.096	0	33548	S201
68.04	0	34020	S111
68.676	0	34338	S202
69.524	0	34762	S122
70.12	0	35060	S202
71.14	0	35570	S122
71.736	0	35868	S201
72.574	0	36287	S122
73.396	0	36698	S201
74.174	0	37087	S111
74.724	0	37362	S201
75.756	0	37878	S122
76.288	0	38144	S201
77.39	0	38695	S112
77.896	0	38948	S201
79.006	0	39503	S111
79.604	0	39802	S201
80.59	0	40295	S121
81.236	0	40618	S201
82.156	0	41078	S112
82.884	0	41442	S202
83.774	0	41887	S122
84.36	0	42180	S201
85.24	0	42620	S121
86.152	0	43076	S201
86.74	0	43370	S121
87.492	0	43746	S201
88.19	0	44095	S121
88.94	0	44470	S201
89.69	0	44845	S111
90.352	0	45176	S201
91.324	0	45662	S121
91.824	0	45912	S201
92.79	0	46395	S112
93.7	0	46850	S201
94.424	0	47212	S111
95.196	0	47598	S201
95.924	0	47962	S112
96.68	0	48340	S201
97.524	0	48762	S122
98.028	0	49014	S201
99.106	0	49553	S111
99.596	0	49798	S201
100.59	0	50295	S111
101.064	0	50532	S201
102.124	0	51062	S122
102.716	0	51358	S201
103.74	0	51870	S111
104.26	0	52130	S201
105.356	0	52678	S111
105.812	0	52906	S201
106.824	0	53412	S111
107.352	0	53676	S201
108.406	0	54203	S112
108.752	0	54376	S202
109.874	0	54937	S112
110.26	0	55130	S201
111.34	0	55670	S122
111.86	0	55930	S201
112.906	0	56453	S111
113.304	0	56652	S201
114.356	0	57178	S111
114.904	0	57452	S202
115.824	0	57912	S121
116.28	0	58140	S201
122.776	0	61388	S202
126.224	0	63112	S202
126.86	0	63430	S202
130.374	0	65187	S122
130.808	0	65404	S201
131.84	0	65920	S112
132.376	0	66188	S201
133.34	0	66670	S122
133.772	0	66886	S201
134.924	0	67462	S112
135.42	0	67710	S202
136.49	0	68245	S121
136.96	0	68480	S202
137.99	0	68995	S121
138.588	0	69294	S201
139.44	0	69720	S122
139.996	0	69998	S201
141.006	0	70503	S111
141.6	0	70800	S201
142.474	0	71237	S111
142.892	0	71446	S201
143.99	0	71995	S111
144.64	0	72320	S201
145.474	0	72737	S121
145.944	0	72972	S201
147.074	0	73537	S121
147.452	0	73726	S202
148.624	0	74312	S122
149.216	0	74608	S201
150.24	0	75120	S111
150.908	0	75454	S201
151.808	0	75904	S112
152.328	0	76164	S202
153.358	0	76679	S121
153.768	0	76884	S201
154.974	0	77487	S121
155.328	0	77664	S202
156.59	0	78295	S112
157.004	0	78502	S201
158.108	0	79054	S122
158.568	0	79284	S202
159.69	0	79845	S111
160.16	0	80080	S201
161.224	0	80612	S122
161.62	0	80810	S201
162.84	0	81420	S111
163.184	0	81592	S202
164.424	0	82212	S122
164.804	0	82402	S202
165.99	0	82995	S122
166.372	0	83186	S201
167.44	0	83720	S112
167.88	0	83940	S201
168.94	0	84470	S111
169.512	0	84756	S201
170.474	0	85237	S112
170.852	0	85426	S201
172.09	0	86045	S121
172.328	0	86164	S202
173.574	0	86787	S121
173.996	0	86998	S202
175.158	0	87579	S121
175.612	0	87806	S202
176.674	0	88337	S112
177.596	0	88798	S201
178.158	0	89079	S111
178.724	0	89362	S201
179.774	0	89887	S122
180.144	0	90072	S201
181.208	0	90604	S111
181.608	0	90804	S201
182.69	0	91345	S112
183.164	0	91582	S202
184.158	0	92079	S112
184.564	0	92282	S201
185.69	0	92845	S112
186.112	0	93056	S201
187.124	0	93562	S112
187.54	0	93770	S201
188.724	0	94362	S112
189.124	0	94562	S201
190.29	0	95145	S122
190.912	0	95456	S201
196.62	0	98310	S202
201.252	0	100626	S202
205.44	0	102720	S122
205.836	0	102918	S201
206.94	0	103470	S112
207.752	0	103876	S201
208.458	0	104229	S111
208.984	0	104492	S201
209.99	0	104995	S122
210.36	0	105180	S201
211.49	0	105745	S111
211.864	0	105932	S202
213.058	0	106529	S112
213.468	0	106734	S201
214.574	0	107287	S121
214.948	0	107474	S201
216.174	0	108087	S111
216.484	0	108242	S202
217.658	0	108829	S122
218.16	0	109080	S201
219.158	0	109579	S112
219.568	0	109784	S202
220.79	0	110395	S111
221.148	0	110574	S202
222.408	0	111204	S111
222.84	0	111420	S201
223.858	0	111929	S122
224.424	0	112212	S201
225.49	0	112745	S121
225.948	0	112974	S202
226.99	0	113495	S121
227.536	0	113768	S201
228.608	0	114304	S111
229.084	0	114542	S202
230.208	0	115104	S112
230.596	0	115298	S202
231.808	0	115904	S112
232.356	0	116178	S201
233.374	0	116687	S122
234	0	117000	S201
234.874	0	117437	S111
235.504	0	117752	S201
236.39	0	118195	S111
237.028	0	118514	S201
237.924	0	118962	S121
238.468	0	119234	S202
239.44	0	119720	S121
239.94	0	119970	S201
241.008	0	120504	S122
241.544	0	120772	S201
242.608	0	121304	S111
243.124	0	121562	S201
244.19	0	122095	S111
244.524	0	122262	S202
245.808	0	122904	S122
246.26	0	123130	S202
247.308	0	123654	S111
247.784	0	123892	S202
248.84	0	124420	S111
249.376	0	124688	S201
250.408	0	125204	S122
251.024	0	125512	S201
252.024	0	126012	S111
252.604	0	126302	S201
253.54	0	126770	S122
254.048	0	127024	S201
255.008	0	127504	S111
255.392	0	127696	S201
256.458	0	128229	S122
256.86	0	128430	S201
257.958	0	128979	S121
258.448	0	129224	S201
259.574	0	129787	S122
260.164	0	130082	S202
261.024	0	130512	S111
261.644	0	130822	S201
262.474	0	131237	S121
262.976	0	131488	S201
263.924	0	131962	S122
264.308	0	132154	S201
265.524	0	132762	S121
265.76	0	132880	S202
272.024	0	136012	S202
275.62	0	137810	S202
279.658	0	139829	S121
280.196	0	140098	S201
281.158	0	140579	S122
281.676	0	140838	S201
282.758	0	141379	S122
283.092	0	141546	S201
284.308	0	142154	S122
284.732	0	142366	S201
285.808	0	142904	S111
286.252	0	143126	S201
287.408	0	143704	S122
287.748	0	143874	S201
289.008	0	144504	S121
289.192	0	144596	S201
290.54	0	145270	S111
290.976	0	145488	S201
292.008	0	146004	S121
292.364	0	146182	S202
293.524	0	146762	S111
293.888	0	146944	S201
295.108	0	147554	S112
295.464	0	147732	S202
296.624	0	148312	S122
296.924	0	148462	S201
298.124	0	149062	S121
298.568	0	149284	S201
299.724	0	149862	S112
300.128	0	150064	S202
301.358	0	150679	S122
302.052	0	151026	S201
302.89	0	151445	S111
