onset	duration	sample	value
0	0	0	boundary
18.92	0	9460	S  2
23.324	0	11662	S 22
24.216	0	12108	S122
24.774	0	12387	S 22
25.66	0	12830	S222
26.274	0	13137	S 21
26.928	0	13464	S121
27.708	0	13854	S 22
28.436	0	14218	S222
29.19	0	14595	S 11
30.136	0	15068	S111
30.674	0	15337	S 11
31.3	0	15650	S111
32.308	0	16154	S 12
32.832	0	16416	S212
33.74	0	16870	S 22
34.404	0	17202	S222
35.224	0	17612	S 22
35.944	0	17972	S222
36.758	0	18379	S 22
37.424	0	18712	S222
45.044	0	22522	S222
49.864	0	24932	S222
54.274	0	27137	S 11
54.74	0	27370	S111
55.808	0	27904	S 22
56.324	0	28162	S222
57.424	0	28712	S 12
57.944	0	28972	S212
58.974	0	29487	S 12
59.432	0	29716	S212
60.49	0	30245	S 22
61.052	0	30526	S222
61.94	0	30970	S 11
62.516	0	31258	S111
63.39	0	31695	S 21
63.916	0	31958	S121
64.99	0	32495	S 12
65.464	0	32732	S212
66.524	0	33262	S 12
67.028	0	33514	S212
68.058	0	34029	S 12
68.476	0	34238	S212
69.54	0	34770	S 22
69.992	0	34996	S122
71.124	0	35562	S 22
71.564	0	35782	S222
72.624	0	36312	S 21
73.228	0	36614	S121
74.174	0	37087	S 11
74.708	0	37354	S111
75.674	0	37837	S 12
76.348	0	38174	S212
77.29	0	38645	S 22
77.924	0	38962	S222
78.808	0	39404	S 11
79.324	0	39662	S111
80.39	0	40195	S 11
80.832	0	40416	S111
81.924	0	40962	S 12
82.444	0	41222	S212
83.49	0	41745	S 21
83.94	0	41970	S121
85.108	0	42554	S 22
85.584	0	42792	S222
86.59	0	43295	S 21
87.092	0	43546	S121
88.124	0	44062	S 12
88.624	0	44312	S212
89.724	0	44862	S 21
90.196	0	45098	S121
91.358	0	45679	S 21
91.84	0	45920	S121
92.924	0	46462	S 11
93.384	0	46692	S111
94.424	0	47212	S 22
94.904	0	47452	S222
96.04	0	48020	S 21
96.552	0	48276	S121
97.624	0	48812	S 22
98.104	0	49052	S222
99.224	0	49612	S 21
99.744	0	49872	S121
100.708	0	50354	S 11
101.172	0	50586	S111
102.308	0	51154	S 21
102.82	0	51410	S121
103.958	0	51979	S 11
104.36	0	52180	S111
105.59	0	52795	S 21
106.12	0	53060	S121
107.158	0	53579	S 12
107.74	0	53870	S212
108.74	0	54370	S 22
109.316	0	54658	S222
110.274	0	55137	S 12
110.86	0	55430	S212
111.908	0	55954	S 11
112.364	0	56182	S111
113.524	0	56762	S 22
114.024	0	57012	S222
115.108	0	57554	S 11
115.58	0	57790	S111
126.08	0	63040	S211
129.328	0	64664	S211
129.336	0	64668	S211
133.84	0	66920	S 22
134.312	0	67156	S122
135.424	0	67712	S 12
135.856	0	67928	S212
136.908	0	68454	S 22
137.364	0	68682	S222
138.44	0	69220	S 22
138.912	0	69456	S222
139.924	0	69962	S 11
140.332	0	70166	S111
141.54	0	70770	S 11
141.932	0	70966	S111
143.108	0	71554	S 12
143.468	0	71734	S212
144.658	0	72329	S 21
145.296	0	72648	S121
146.174	0	73087	S 22
146.568	0	73284	S222
147.64	0	73820	S 11
148.14	0	74070	S111
149.09	0	74545	S 12
149.484	0	74742	S212
150.724	0	75362	S 11
151.044	0	75522	S111
152.358	0	76179	S 21
152.636	0	76318	S221
153.858	0	76929	S 12
154.412	0	77206	S212
155.308	0	77654	S 12
155.712	0	77856	S212
156.84	0	78420	S 11
157.288	0	78644	S111
158.29	0	79145	S 12
158.676	0	79338	S212
159.84	0	79920	S 22
160.3	0	80150	S222
161.324	0	80662	S 21
161.804	0	80902	S121
162.808	0	81404	S 22
163.224	0	81612	S222
164.258	0	82129	S 21
164.74	0	82370	S121
165.758	0	82879	S 22
166.192	0	83096	S222
167.39	0	83695	S 22
167.824	0	83912	S222
168.908	0	84454	S 12
169.244	0	84622	S212
170.49	0	85245	S 12
170.804	0	85402	S212
172.108	0	86054	S 21
172.596	0	86298	S121
173.674	0	86837	S 22
174.192	0	87096	S222
175.108	0	87554	S 11
175.504	0	87752	S111
176.69	0	88345	S 21
178.308	0	89154	S 11
178.732	0	89366	S111
179.874	0	89937	S 21
180.368	0	90184	S121
181.458	0	90729	S 11
181.884	0	90942	S111
182.99	0	91495	S 11
183.292	0	91646	S111
184.474	0	92237	S 21
184.828	0	92414	S121
186.04	0	93020	S 11
186.316	0	93158	S111
187.54	0	93770	S 12
187.94	0	93970	S212
189.058	0	94529	S 22
189.548	0	94774	S222
190.558	0	95279	S 12
190.912	0	95456	S212
191.99	0	95995	S 21
193.54	0	96770	S 21
194.096	0	97048	S121
201.732	0	100866	S121
203.716	0	101858	S221
208.124	0	104062	S 12
208.572	0	104286	S212
209.574	0	104787	S 11
209.876	0	104938	S111
211.042	0	105521	S 22
211.504	0	105752	S222
212.608	0	106304	S 21
213.12	0	106560	S121
214.192	0	107096	S 12
214.548	0	107274	S212
215.774	0	107887	S 11
216.064	0	108032	S111
217.358	0	108679	S 12
217.632	0	108816	S212
218.892	0	109446	S 22
219.144	0	109572	S122
220.392	0	110196	S 12
220.74	0	110370	S212
221.924	0	110962	S 12
222.24	0	111120	S212
223.558	0	111779	S 11
223.852	0	111926	S211
225.008	0	112504	S 11
225.476	0	112738	S111
226.508	0	113254	S 22
227	0	113500	S222
228.042	0	114021	S 22
228.596	0	114298	S222
229.642	0	114821	S 11
230.06	0	115030	S111
231.142	0	115571	S 22
231.58	0	115790	S222
232.642	0	116321	S 22
233.12	0	116560	S222
234.092	0	117046	S 21
234.608	0	117304	S121
235.674	0	117837	S 22
236.14	0	118070	S222
237.258	0	118629	S 21
237.66	0	118830	S121
238.742	0	119371	S 21
239.252	0	119626	S121
240.374	0	120187	S 21
240.76	0	120380	S121
241.908	0	120954	S 21
242.396	0	121198	S121
243.374	0	121687	S 22
243.824	0	121912	S222
244.942	0	122471	S 21
245.384	0	122692	S121
246.424	0	123212	S 12
246.808	0	123404	S212
247.908	0	123954	S 22
248.464	0	124232	S222
249.474	0	124737	S 11
249.876	0	124938	S111
250.992	0	125496	S 12
251.336	0	125668	S212
252.492	0	126246	S 22
252.948	0	126474	S222
253.958	0	126979	S 11
254.368	0	127184	S111
255.392	0	127696	S 21
255.856	0	127928	S121
256.924	0	128462	S 11
257.344	0	128672	S111
258.442	0	129221	S 11
258.744	0	129372	S111
259.924	0	129962	S 12
260.224	0	130112	S112
261.458	0	130729	S 12
261.888	0	130944	S212
262.942	0	131471	S 21
263.372	0	131686	S121
264.508	0	132254	S 21
264.976	0	132488	S121
265.974	0	132987	S 11
266.316	0	133158	S111
267.542	0	133771	S 12
267.988	0	133994	S212
271.628	0	135814	S212
272.488	0	136244	S212
276.842	0	138421	S 22
277.244	0	138622	S222
278.374	0	139187	S 22
278.892	0	139446	S222
280.008	0	140004	S 11
280.432	0	140216	S111
281.524	0	140762	S 12
281.856	0	140928	S212
283.008	0	141504	S 11
283.38	0	141690	S111
284.542	0	142271	S 12
284.832	0	142416	S212
286.042	0	143021	S 11
286.448	0	143224	S111
287.492	0	143746	S 22
287.864	0	143932	S222
289.092	0	144546	S 21
289.588	0	144794	S121
290.624	0	145312	S 21
291.124	0	145562	S121
292.174	0	146087	S 12
292.584	0	146292	S212
293.708	0	146854	S 11
294.008	0	147004	S111
295.342	0	147671	S 12
295.716	0	147858	S212
296.942	0	148471	S 12
297.32	0	148660	S212
298.574	0	149287	S 11
298.928	0	149464	S111
300.224	0	150112	S 12
300.58	0	150290	S212
301.692	0	150846	S 22
302.128	0	151064	S122
303.208	0	151604	S 11
303.696	0	151848	S111
304.674	0	152337	S 22
305.2	0	152600	S222
306.208	0	153104	S 22
306.632	0	153316	S222
307.674	0	153837	S 21
308.168	0	154084	S121
309.308	0	154654	S 21
309.836	0	154918	S121
310.908	0	155454	S 21
311.404	0	155702	S121
312.458	0	156229	S 12
312.812	0	156406	S112
314.092	0	157046	S 21
314.724	0	157362	S121
315.558	0	157779	S 22
316.072	0	158036	S222
317.124	0	158562	S 11
317.632	0	158816	S111
318.758	0	159379	S 22
319.168	0	159584	S222
320.224	0	160112	S 21
320.692	0	160346	S121
321.808	0	160904	S 11
322.252	0	161126	S111
323.374	0	161687	S 22
323.884	0	161942	S222
324.992	0	162496	S 21
325.516	0	162758	S121
326.458	0	163229	S 12
326.764	0	163382	S212
328.024	0	164012	S 21
328.34	0	164170	S121
329.492	0	164746	S 11
329.96	0	164980	S111
330.958	0	165479	S 12
331.412	0	165706	S212
332.458	0	166229	S 11
332.864	0	166432	S111
334.024	0	167012	S 12
334.412	0	167206	S212
335.458	0	167729	S 21
335.9	0	167950	S121
336.958	0	168479	S 22
337.48	0	168740	S222
340.564	0	170282	S222
340.572	0	170286	S222
344.956	0	172478	S222
349.392	0	174696	S 22
349.856	0	174928	S222
350.974	0	175487	S 11
351.364	0	175682	S111
352.542	0	176271	S 22
353.016	0	176508	S222
354.158	0	177079	S 11
354.584	0	177292	S111
355.742	0	177871	S 11
356.132	0	178066	S111
357.208	0	178604	S 22
357.692	0	178846	S222
358.758	0	179379	S 22
359.288	0	179644	S222
360.208	0	180104	S 12
360.852	0	180426	S212
361.792	0	180896	S 12
362.264	0	181132	S212
363.308	0	181654	S 21
363.788	0	181894	S121
364.808	0	182404	S 21
365.388	0	182694	S121
366.342	0	183171	S 11
366.848	0	183424	S111
367.808	0	183904	S 22
368.292	0	184146	S222
369.358	0	184679	S 11
369.768	0	184884	S111
370.924	0	185462	S 22
371.54	0	185770	S222
372.442	0	186221	S 21
372.928	0	186464	S121
373.958	0	186979	S 21
374.36	0	187180	S221
375.508	0	187754	S 11
375.848	0	187924	S111
377.058	0	188529	S 12
377.464	0	188732	S212
378.524	0	189262	S 21
378.992	0	189496	S121
380.008	0	190004	S 21
380.436	0	190218	S121
381.592	0	190796	S 12
382.052	0	191026	S212
383.092	0	191546	S 22
383.592	0	191796	S222
384.658	0	192329	S 21
385.144	0	192572	S121
386.126	0	193063	S 22
386.68	0	193340	S222
387.658	0	193829	S 12
388.028	0	194014	S212
389.192	0	194596	S 21
389.684	0	194842	S221
390.792	0	195396	S 21
391.232	0	195616	S121
392.326	0	196163	S 22
392.8	0	196400	S222
393.808	0	196904	S 22
394.304	0	197152	S222
395.408	0	197704	S 11
396	0	198000	S111
396.992	0	198496	S 11
397.696	0	198848	S111
398.492	0	199246	S 11
398.832	0	199416	S111
399.992	0	199996	S 12
400.404	0	200202	S212
401.526	0	200763	S 12
402.068	0	201034	S212
402.958	0	201479	S 12
403.564	0	201782	S212
404.492	0	202246	S 21
405.056	0	202528	S121
406.008	0	203004	S 12
406.44	0	203220	S212
407.576	0	203788	S 11
408.028	0	204014	S111
409.026	0	204513	S 12
409.412	0	204706	S212
411.78	0	205890	S212
412.496	0	206248	S212
417.026	0	208513	S 12
417.412	0	208706	S212
418.642	0	209321	S 22
419.268	0	209634	S222
420.092	0	210046	S 11
420.608	0	210304	S111
421.542	0	210771	S 11
421.952	0	210976	S111
423.092	0	211546	S 21
423.636	0	211818	S121
424.542	0	212271	S 12
424.94	0	212470	S212
426.142	0	213071	S 22
426.472	0	213236	S122
427.758	0	213879	S 11
428.192	0	214096	S111
429.242	0	214621	S 11
429.692	0	214846	S111
430.726	0	215363	S 21
431.14	0	215570	S221
432.242	0	216121	S 11
432.724	0	216362	S111
433.842	0	216921	S 12
434.272	0	217136	S212
435.308	0	217654	S 12
435.78	0	217890	S212
436.826	0	218413	S 21
437.424	0	218712	S121
438.458	0	219229	S 21
439.024	0	219512	S121
439.892	0	219946	S 12
440.416	0	220208	S212
441.492	0	220746	S 21
441.96	0	220980	S121
443.126	0	221563	S 21
443.692	0	221846	S121
444.608	0	222304	S 12
445.152	0	222576	S212
446.208	0	223104	S 22
446.84	0	223420	S222
447.676	0	223838	S 12
448.172	0	224086	S212
449.276	0	224638	S 21
449.632	0	224816	S221
450.776	0	225388	S 12
451.196	0	225598	S212
452.226	0	226113	S 21
452.836	0	226418	S121
453.792	0	226896	S 22
454.324	0	227162	S222
455.358	0	227679	S 21
455.876	0	227938	S121
