onset	duration	sample	value
0	0	0	boundary
31.704	0	15852	S202
37.008	0	18504	S202
41.344	0	20672	S 43
41.916	0	20958	S201
42.928	0	21464	S 41
43.972	0	21986	S201
44.46	0	22230	S 41
44.796	0	22398	S201
46.044	0	23022	S 45
46.348	0	23174	S201
47.678	0	23839	S 42
48.032	0	24016	S201
49.178	0	24589	S 42
49.428	0	24714	S201
50.694	0	25347	S 43
50.988	0	25494	S201
52.228	0	26114	S 45
52.52	0	26260	S201
53.794	0	26897	S 44
54.048	0	27024	S201
55.394	0	27697	S 44
55.796	0	27898	S201
61.952	0	30976	S202
66.436	0	33218	S202
70.928	0	35464	S 42
71.388	0	35694	S201
72.378	0	36189	S 42
72.66	0	36330	S201
73.928	0	36964	S 45
74.268	0	37134	S201
75.478	0	37739	S 42
75.768	0	37884	S201
77.06	0	38530	S 41
77.304	0	38652	S201
78.66	0	39330	S 42
78.984	0	39492	S201
80.11	0	40055	S 42
80.372	0	40186	S201
81.594	0	40797	S 43
81.964	0	40982	S201
83.228	0	41614	S 45
83.484	0	41742	S201
84.66	0	42330	S 43
84.96	0	42480	S201
86.194	0	43097	S 42
86.516	0	43258	S201
87.744	0	43872	S 43
88.052	0	44026	S201
89.228	0	44614	S 41
89.544	0	44772	S201
90.794	0	45397	S 41
91.284	0	45642	S201
92.278	0	46139	S 44
92.512	0	46256	S202
93.794	0	46897	S 41
94.06	0	47030	S201
95.378	0	47689	S 44
95.596	0	47798	S202
96.96	0	48480	S 43
97.376	0	48688	S201
98.528	0	49264	S 41
98.984	0	49492	S201
100.028	0	50014	S 43
100.476	0	50238	S201
101.56	0	50780	S 41
102	0	51000	S201
103.21	0	51605	S 44
103.612	0	51806	S201
104.81	0	52405	S 43
105.168	0	52584	S201
106.428	0	53214	S 44
106.852	0	53426	S201
108.028	0	54014	S 45
108.352	0	54176	S201
109.56	0	54780	S 44
110.012	0	55006	S201
111.01	0	55505	S 45
111.312	0	55656	S201
112.528	0	56264	S 44
112.896	0	56448	S201
114.128	0	57064	S 42
114.544	0	57272	S201
115.628	0	57814	S 43
116.26	0	58130	S201
117.144	0	58572	S 41
117.64	0	58820	S201
118.694	0	59347	S 43
119.12	0	59560	S201
120.26	0	60130	S 45
120.684	0	60342	S201
121.81	0	60905	S 44
122.3	0	61150	S201
123.294	0	61647	S 45
123.608	0	61804	S201
124.744	0	62372	S 45
125.064	0	62532	S201
126.36	0	63180	S 44
126.84	0	63420	S201
127.994	0	63997	S 42
128.304	0	64152	S201
129.56	0	64780	S 45
130.512	0	65256	S201
131.078	0	65539	S 41
131.472	0	65736	S201
141.984	0	70992	S202
148.076	0	74038	S202
152.478	0	76239	S 53
153.024	0	76512	S201
153.944	0	76972	S 52
154.236	0	77118	S201
155.428	0	77714	S 54
155.82	0	77910	S201
157.044	0	78522	S 53
157.4	0	78700	S201
158.644	0	79322	S 54
159.028	0	79514	S201
160.144	0	80072	S 51
160.488	0	80244	S201
161.61	0	80805	S 54
161.924	0	80962	S201
163.21	0	81605	S 52
