onset	duration	sample	value
0	0	0	boundary
31.914	0	15957	S202
40.962	0	20481	S202
45.376	0	22688	S 11
46.042	0	23021	S201
46.858	0	23429	S 13
47.89	0	23945	S201
48.358	0	24179	S 14
49.054	0	24527	S201
49.976	0	24988	S 13
50.486	0	25243	S201
51.542	0	25771	S 15
52.262	0	26131	S201
53.058	0	26529	S 15
53.474	0	26737	S201
54.642	0	27321	S 11
55.262	0	27631	S201
56.126	0	28063	S 12
56.97	0	28485	S201
57.692	0	28846	S 14
58.442	0	29221	S201
59.192	0	29596	S 12
59.878	0	29939	S201
67.082	0	33541	S202
75.426	0	37713	S202
79.908	0	39954	S 53
80.514	0	40257	S201
81.526	0	40763	S 52
81.926	0	40963	S201
83.026	0	41513	S 52
83.31	0	41655	S201
84.492	0	42246	S 54
84.818	0	42409	S201
86.092	0	43046	S 55
86.534	0	43267	S201
87.658	0	43829	S 53
87.922	0	43961	S201
89.126	0	44563	S 55
89.39	0	44695	S202
90.708	0	45354	S 55
91.502	0	45751	S201
92.208	0	46104	S 55
92.71	0	46355	S201
93.708	0	46854	S 52
94.282	0	47141	S201
95.226	0	47613	S 52
96.13	0	48065	S201
96.758	0	48379	S 54
97.382	0	48691	S201
98.358	0	49179	S 53
99.014	0	49507	S201
99.908	0	49954	S 54
100.47	0	50235	S201
101.492	0	50746	S 54
102.098	0	51049	S201
102.992	0	51496	S 51
103.578	0	51789	S202
104.542	0	52271	S 54
104.582	0	52291	S201
106.158	0	53079	S 51
106.526	0	53263	S201
107.626	0	53813	S 52
108.234	0	54117	S201
109.192	0	54596	S 55
109.982	0	54991	S201
110.726	0	55363	S 53
111.282	0	55641	S201
112.192	0	56096	S 54
112.706	0	56353	S201
113.742	0	56871	S 51
114.074	0	57037	S201
115.276	0	57638	S 53
115.61	0	57805	S201
116.876	0	58438	S 51
117.406	0	58703	S201
118.408	0	59204	S 52
118.846	0	59423	S201
119.908	0	59954	S 55
120.51	0	60255	S201
121.458	0	60729	S 51
122.058	0	61029	S201
122.942	0	61471	S 53
123.514	0	61757	S201
124.542	0	62271	S 52
125.066	0	62533	S201
126.008	0	63004	S 53
126.43	0	63215	S201
127.592	0	63796	S 54
127.95	0	63975	S201
129.142	0	64571	S 51
129.57	0	64785	S201
130.742	0	65371	S 51
131.09	0	65545	S201
132.258	0	66129	S 55
132.894	0	66447	S201
133.758	0	66879	S 55
134.466	0	67233	S201
135.376	0	67688	S 51
135.798	0	67899	S201
136.876	0	68438	S 54
137.37	0	68685	S201
138.442	0	69221	S 53
138.806	0	69403	S201
139.942	0	69971	S 52
140.454	0	70227	S201
159.43	0	79715	S202
