onset	duration	sample	value
0	0	0	boundary
28.208	0	14104	S  1
31.804	0	15902	S180
32.448	0	16224	S180
33.014	0	16507	S180
33.67	0	16835	S180
34.334	0	17167	S180
34.936	0	17468	S180
35.514	0	17757	S180
36.162	0	18081	S180
36.828	0	18414	S180
37.42	0	18710	S180
38.068	0	19034	S180
38.646	0	19323	S180
39.258	0	19629	S180
39.848	0	19924	S180
40.428	0	20214	S180
41.084	0	20542	S 80
41.724	0	20862	S 80
42.368	0	21184	S 80
42.994	0	21497	S 80
43.642	0	21821	S 80
44.24	0	22120	S 70
44.85	0	22425	S 80
45.498	0	22749	S 80
46.138	0	23069	S 80
46.792	0	23396	S 80
47.426	0	23713	S 80
47.972	0	23986	S 80
48.594	0	24297	S 80
49.174	0	24587	S 80
49.818	0	24909	S 80
50.402	0	25201	S 70
50.978	0	25489	S 80
51.608	0	25804	S 70
52.232	0	26116	S 80
52.794	0	26397	S 80
53.446	0	26723	S 80
54.078	0	27039	S 80
54.734	0	27367	S 80
55.286	0	27643	S 70
55.876	0	27938	S 80
56.53	0	28265	S 80
57.132	0	28566	S 80
57.734	0	28867	S 80
58.374	0	29187	S 70
59.014	0	29507	S 80
59.682	0	29841	S 70
60.302	0	30151	S 80
60.934	0	30467	S 70
61.554	0	30777	S 80
62.146	0	31073	S 70
62.788	0	31394	S 80
63.424	0	31712	S 80
64.044	0	32022	S 80
64.672	0	32336	S 80
65.334	0	32667	S 80
65.906	0	32953	S 80
66.474	0	33237	S 80
67.09	0	33545	S 70
67.744	0	33872	S 80
68.342	0	34171	S 80
68.942	0	34471	S 80
69.522	0	34761	S 80
70.108	0	35054	S 80
70.724	0	35362	S 80
71.308	0	35654	S 80
71.936	0	35968	S 80
72.578	0	36289	S 80
73.204	0	36602	S 80
73.844	0	36922	S 70
74.498	0	37249	S 80
75.144	0	37572	S 80
75.746	0	37873	S 70
76.394	0	38197	S 80
76.988	0	38494	S 80
77.658	0	38829	S 70
78.244	0	39122	S 80
78.904	0	39452	S 70
79.552	0	39776	S 80
80.154	0	40077	S 80
80.806	0	40403	S 80
81.46	0	40730	S 70
82.054	0	41027	S 80
82.656	0	41328	S 80
83.252	0	41626	S 80
83.862	0	41931	S 80
84.446	0	42223	S 80
85.11	0	42555	S 80
85.744	0	42872	S 70
86.39	0	43195	S 80
87.05	0	43525	S 80
87.684	0	43842	S 80
88.308	0	44154	S 80
88.906	0	44453	S 70
89.518	0	44759	S 80
90.186	0	45093	S 80
90.754	0	45377	S 80
91.346	0	45673	S 80
91.998	0	45999	S 80
92.618	0	46309	S 70
93.264	0	46632	S 80
93.862	0	46931	S 70
94.49	0	47245	S 80
95.168	0	47584	S 80
95.732	0	47866	S 80
96.396	0	48198	S 80
97.038	0	48519	S 80
97.692	0	48846	S 80
98.346	0	49173	S 80
98.952	0	49476	S 80
99.538	0	49769	S 80
100.204	0	50102	S 70
100.918	0	50459	S 80
101.61	0	50805	S 70
102.312	0	51156	S 80
103.012	0	51506	S 80
103.628	0	51814	S 80
104.262	0	52131	S 70
104.924	0	52462	S 80
105.498	0	52749	S 80
106.074	0	53037	S 80
106.674	0	53337	S 80
107.336	0	53668	S 70
107.958	0	53979	S 80
108.546	0	54273	S 80
109.178	0	54589	S 80
109.79	0	54895	S 80
110.358	0	55179	S 80
111.016	0	55508	S 80
111.6	0	55800	S 80
112.192	0	56096	S 70
112.756	0	56378	S 80
113.394	0	56697	S 70
114.01	0	57005	S 80
114.622	0	57311	S 80
115.19	0	57595	S 80
115.83	0	57915	S 80
116.48	0	58240	S 80
117.136	0	58568	S 80
117.71	0	58855	S 80
118.366	0	59183	S 80
118.96	0	59480	S 80
119.61	0	59805	S 70
120.186	0	60093	S 80
120.736	0	60368	S 80
121.328	0	60664	S 80
121.952	0	60976	S 80
122.586	0	61293	S 80
123.23	0	61615	S 80
123.818	0	61909	S 80
124.45	0	62225	S 80
125.07	0	62535	S 70
125.672	0	62836	S 80
126.262	0	63131	S 70
126.84	0	63420	S 80
127.46	0	63730	S 70
128.086	0	64043	S 80
128.738	0	64369	S 80
129.394	0	64697	S 80
130.008	0	65004	S 70
130.642	0	65321	S 80
131.3	0	65650	S 80
131.934	0	65967	S 80
132.562	0	66281	S 80
133.196	0	66598	S 70
133.8	0	66900	S 80
134.402	0	67201	S 80
134.958	0	67479	S 80
135.606	0	67803	S 80
136.25	0	68125	S 80
136.894	0	68447	S 70
137.488	0	68744	S 80
138.106	0	69053	S 70
138.664	0	69332	S 80
139.294	0	69647	S 80
139.894	0	69947	S 80
140.55	0	70275	S 80
141.168	0	70584	S 80
141.788	0	70894	S 80
142.4	0	71200	S 80
143.002	0	71501	S 80
143.596	0	71798	S 70
144.158	0	72079	S 80
144.77	0	72385	S 80
145.4	0	72700	S 80
145.998	0	72999	S 80
146.572	0	73286	S 80
147.156	0	73578	S 80
147.74	0	73870	S 80
148.358	0	74179	S 80
148.994	0	74497	S 80
149.658	0	74829	S 80
150.266	0	75133	S 80
150.874	0	75437	S 80
151.47	0	75735	S 80
152.05	0	76025	S 80
152.614	0	76307	S 80
153.254	0	76627	S 80
153.918	0	76959	S 80
154.522	0	77261	S 80
155.164	0	77582	S 70
155.808	0	77904	S 80
156.446	0	78223	S 80
157.064	0	78532	S 80
157.672	0	78836	S 80
158.288	0	79144	S 80
158.854	0	79427	S 70
159.422	0	79711	S 80
160.058	0	80029	S 80
160.668	0	80334	S 80
161.264	0	80632	S 80
161.936	0	80968	S 70
162.558	0	81279	S 80
163.168	0	81584	S 80
163.792	0	81896	S 80
164.452	0	82226	S 80
165.072	0	82536	S 70
165.668	0	82834	S 80
166.264	0	83132	S 80
166.882	0	83441	S 80
167.534	0	83767	S 80
168.108	0	84054	S 80
168.716	0	84358	S 80
169.33	0	84665	S 80
169.916	0	84958	S 80
170.482	0	85241	S 80
171.052	0	85526	S 70
171.654	0	85827	S 80
172.258	0	86129	S 70
172.844	0	86422	S 80
173.458	0	86729	S 80
174.058	0	87029	S 80
174.712	0	87356	S 80
175.368	0	87684	S 70
176.02	0	88010	S 80
176.668	0	88334	S 70
177.306	0	88653	S 80
177.934	0	88967	S 80
178.54	0	89270	S 70
179.2	0	89600	S 80
179.772	0	89886	S 70
180.322	0	90161	S 80
180.916	0	90458	S 80
181.484	0	90742	S 70
182.138	0	91069	S 80
182.754	0	91377	S 80
183.38	0	91690	S 70
183.936	0	91968	S 80
184.544	0	92272	S 70
185.198	0	92599	S 80
185.77	0	92885	S 80
186.392	0	93196	S 80
187.062	0	93531	S 80
187.62	0	93810	S 70
188.186	0	94093	S 80
188.78	0	94390	S 80
189.384	0	94692	S 80
190.032	0	95016	S 80
190.672	0	95336	S 80
191.302	0	95651	S 70
191.944	0	95972	S 80
192.552	0	96276	S 80
193.182	0	96591	S 70
193.8	0	96900	S 80
194.428	0	97214	S 70
195.028	0	97514	S 80
195.652	0	97826	S 70
196.29	0	98145	S 80
196.914	0	98457	S 80
197.594	0	98797	S 80
198.234	0	99117	S 70
198.91	0	99455	S 80
199.566	0	99783	S 80
200.23	0	100115	S 70
200.912	0	100456	S 80
201.578	0	100789	S 70
202.19	0	101095	S 80
202.866	0	101433	S 80
203.474	0	101737	S 80
204.146	0	102073	S 80
204.808	0	102404	S 70
205.452	0	102726	S 80
206.038	0	103019	S 80
206.644	0	103322	S 80
207.254	0	103627	S 80
207.914	0	103957	S 70
208.522	0	104261	S 80
209.14	0	104570	S 70
209.774	0	104887	S 80
210.372	0	105186	S 70
210.978	0	105489	S 80
211.604	0	105802	S 80
212.252	0	106126	S 70
212.918	0	106459	S 80
213.576	0	106788	S 80
214.22	0	107110	S 80
214.848	0	107424	S 70
215.446	0	107723	S 80
216.026	0	108013	S 70
216.618	0	108309	S 80
217.21	0	108605	S 70
217.812	0	108906	S 80
218.39	0	109195	S 80
219.016	0	109508	S 80
219.638	0	109819	S 80
220.236	0	110118	S 70
220.872	0	110436	S 80
221.51	0	110755	S 70
222.06	0	111030	S 80
222.708	0	111354	S 80
223.298	0	111649	S 80
223.928	0	111964	S 80
224.538	0	112269	S 80
225.206	0	112603	S 80
225.808	0	112904	S 80
226.384	0	113192	S 70
226.942	0	113471	S 80
227.602	0	113801	S 80
228.242	0	114121	S 80
228.792	0	114396	S 80
229.38	0	114690	S 80
229.97	0	114985	S 80
230.584	0	115292	S 80
231.226	0	115613	S 70
231.83	0	115915	S 80
232.478	0	116239	S 80
233.088	0	116544	S 80
233.694	0	116847	S 70
234.316	0	117158	S 80
234.91	0	117455	S 80
235.494	0	117747	S 80
236.106	0	118053	S 80
236.694	0	118347	S 80
237.272	0	118636	S 70
237.878	0	118939	S 80
238.464	0	119232	S 80
239.088	0	119544	S 70
239.676	0	119838	S 80
240.282	0	120141	S 70
240.862	0	120431	S 80
241.49	0	120745	S 80
242.092	0	121046	S 80
242.704	0	121352	S 80
243.308	0	121654	S 80
243.906	0	121953	S 80
244.5	0	122250	S 80
245.104	0	122552	S 80
245.772	0	122886	S 80
246.4	0	123200	S 80
247.028	0	123514	S 80
247.608	0	123804	S 80
