onset	duration	sample	value
0	0	0	boundary
38.212	0	19106	S180
38.832	0	19416	S180
39.49	0	19745	S180
40.064	0	20032	S180
40.668	0	20334	S180
41.332	0	20666	S180
41.92	0	20960	S180
42.528	0	21264	S180
43.152	0	21576	S180
43.74	0	21870	S180
44.366	0	22183	S180
44.984	0	22492	S180
45.646	0	22823	S180
46.264	0	23132	S180
46.858	0	23429	S180
47.438	0	23719	S 80
48.102	0	24051	S 80
48.756	0	24378	S 70
49.414	0	24707	S 80
50.07	0	25035	S 80
50.738	0	25369	S 80
51.404	0	25702	S 70
52.058	0	26029	S 80
52.714	0	26357	S 80
53.37	0	26685	S 80
54.036	0	27018	S 80
54.702	0	27351	S 80
55.364	0	27682	S 80
56.022	0	28011	S 80
56.686	0	28343	S 80
57.352	0	28676	S 80
58.006	0	29003	S 80
58.672	0	29336	S 70
59.326	0	29663	S 80
59.994	0	29997	S 80
60.658	0	30329	S 80
61.326	0	30663	S 80
61.982	0	30991	S 80
62.648	0	31324	S 80
63.314	0	31657	S 80
63.978	0	31989	S 80
64.642	0	32321	S 80
65.306	0	32653	S 70
65.96	0	32980	S 80
66.628	0	33314	S 80
67.282	0	33641	S 80
67.95	0	33975	S 80
68.612	0	34306	S 80
69.278	0	34639	S 80
69.932	0	34966	S 80
70.598	0	35299	S 70
71.252	0	35626	S 80
71.91	0	35955	S 80
72.576	0	36288	S 70
73.23	0	36615	S 80
73.886	0	36943	S 70
74.55	0	37275	S 80
75.214	0	37607	S 80
75.88	0	37940	S 80
76.544	0	38272	S 80
77.21	0	38605	S 80
77.878	0	38939	S 70
78.542	0	39271	S 80
79.208	0	39604	S 70
79.862	0	39931	S 80
80.528	0	40264	S 80
81.184	0	40592	S 80
81.838	0	40919	S 70
82.492	0	41246	S 80
83.156	0	41578	S 80
83.82	0	41910	S 80
84.488	0	42244	S 80
85.142	0	42571	S 80
85.808	0	42904	S 80
86.476	0	43238	S 80
87.142	0	43571	S 80
87.81	0	43905	S 80
88.474	0	44237	S 70
89.128	0	44564	S 80
89.794	0	44897	S 80
90.462	0	45231	S 80
91.13	0	45565	S 80
91.794	0	45897	S 80
92.46	0	46230	S 80
93.114	0	46557	S 80
93.78	0	46890	S 70
94.434	0	47217	S 80
95.09	0	47545	S 80
95.744	0	47872	S 80
96.4	0	48200	S 80
97.064	0	48532	S 80
