onset	duration	sample	value
0	0	0	boundary
25.132	0	12566	S202
29.384	0	14692	S202
33.86	0	16930	S 55
34.572	0	17286	S201
35.392	0	17696	S 53
35.928	0	17964	S201
36.892	0	18446	S 52
37.26	0	18630	S201
38.526	0	19263	S 54
38.86	0	19430	S201
39.992	0	19996	S 54
40.428	0	20214	S201
41.526	0	20763	S 51
41.872	0	20936	S201
43.126	0	21563	S 53
43.528	0	21764	S201
44.576	0	22288	S 55
44.952	0	22476	S202
46.16	0	23080	S 52
46.844	0	23422	S201
47.792	0	23896	S 51
48.26	0	24130	S201
69.58	0	34790	S202
72.06	0	36030	S202
76.492	0	38246	S 35
76.948	0	38474	S201
77.942	0	38971	S 35
78.376	0	39188	S201
79.41	0	39705	S 31
80.004	0	40002	S201
80.892	0	40446	S 34
81.348	0	40674	S201
82.51	0	41255	S 32
82.908	0	41454	S201
83.992	0	41996	S 33
84.5	0	42250	S201
85.476	0	42738	S 32
86.068	0	43034	S201
87.06	0	43530	S 31
87.604	0	43802	S201
88.592	0	44296	S 33
89.068	0	44534	S201
90.21	0	45105	S 34
90.692	0	45346	S201
91.842	0	45921	S 35
92.228	0	46114	S201
93.36	0	46680	S 33
93.848	0	46924	S201
94.892	0	47446	S 34
95.312	0	47656	S201
96.492	0	48246	S 31
97.084	0	48542	S201
98.01	0	49005	S 35
98.396	0	49198	S201
99.626	0	49813	S 33
100.064	0	50032	S201
101.126	0	50563	S 34
101.5	0	50750	S201
102.726	0	51363	S 34
103.104	0	51552	S201
104.276	0	52138	S 32
104.788	0	52394	S201
105.86	0	52930	S 33
106.292	0	53146	S201
107.426	0	53713	S 32
107.86	0	53930	S201
108.976	0	54488	S 34
109.356	0	54678	S201
110.51	0	55255	S 34
110.924	0	55462	S201
112.01	0	56005	S 31
112.42	0	56210	S201
113.61	0	56805	S 32
114	0	57000	S201
115.06	0	57530	S 35
115.46	0	57730	S201
116.692	0	58346	S 31
117.068	0	58534	S201
118.242	0	59121	S 32
118.576	0	59288	S201
119.86	0	59930	S 35
120.224	0	60112	S201
121.326	0	60663	S 31
121.7	0	60850	S201
122.876	0	61438	S 31
123.24	0	61620	S201
124.51	0	62255	S 34
124.96	0	62480	S201
126.142	0	63071	S 35
126.468	0	63234	S201
127.626	0	63813	S 33
128.088	0	64044	S201
129.11	0	64555	S 32
129.546	0	64773	S201
130.592	0	65296	S 31
130.984	0	65492	S201
132.21	0	66105	S 33
132.728	0	66364	S201
133.826	0	66913	S 32
134.308	0	67154	S201
135.276	0	67638	S 35
135.672	0	67836	S201
136.842	0	68421	S 33
137.236	0	68618	S202
144.474	0	72237	S202
145.814	0	72907	S202
150.21	0	75105	S 21
150.562	0	75281	S201
151.76	0	75880	S 25
152.17	0	76085	S201
153.21	0	76605	S 22
153.802	0	76901	S201
154.676	0	77338	S 22
155.21	0	77605	S201
156.26	0	78130	S 21
156.612	0	78306	S201
157.742	0	78871	S 23
158.062	0	79031	S201
159.26	0	79630	S 25
159.65	0	79825	S201
160.692	0	80346	S 22
161.25	0	80625	S201
162.16	0	81080	S 25
162.574	0	81287	S201
163.742	0	81871	S 23
164.114	0	82057	S201
165.226	0	82613	S 23
165.57	0	82785	S201
166.81	0	83405	S 21
167.166	0	83583	S201
168.276	0	84138	S 23
168.678	0	84339	S201
169.876	0	84938	S 22
170.322	0	85161	S201
171.326	0	85663	S 22
171.99	0	85995	S201
172.81	0	86405	S 23
173.19	0	86595	S201
174.426	0	87213	S 23
174.754	0	87377	S201
176.044	0	88022	S 21
176.434	0	88217	S201
177.644	0	88822	S 23
178.022	0	89011	S201
179.194	0	89597	S 21
179.526	0	89763	S201
180.76	0	90380	S 25
181.086	0	90543	S201
182.326	0	91163	S 22
182.89	0	91445	S201
183.894	0	91947	S 24
184.318	0	92159	S201
185.344	0	92672	S 24
185.87	0	92935	S201
186.844	0	93422	S 22
187.202	0	93601	S201
188.46	0	94230	S 22
189.026	0	94513	S201
189.944	0	94972	S 24
190.346	0	95173	S201
191.544	0	95772	S 21
191.878	0	95939	S201
193.11	0	96555	S 24
193.494	0	96747	S201
194.56	0	97280	S 24
194.862	0	97431	S201
196.06	0	98030	S 24
196.386	0	98193	S201
197.644	0	98822	S 21
197.962	0	98981	S201
199.21	0	99605	S 25
199.606	0	99803	S201
