onset	duration	sample	value
0	0	0	boundary
12.722	0	6361	S  2
17.204	0	8602	S 21
18.738	0	9369	S 12
20.27	0	10135	S 22
21.854	0	10927	S 12
23.304	0	11652	S 12
24.938	0	12469	S 21
26.454	0	13227	S 21
26.818	0	13409	S221
27.938	0	13969	S 21
29.554	0	14777	S 12
30.23	0	15115	S212
31.02	0	15510	S 21
31.258	0	15629	S121
44.75	0	22375	S121
178.412	0	89206	S221
182.77	0	91385	S 22
183.2	0	91600	S122
184.338	0	92169	S 12
184.732	0	92366	S212
185.854	0	92927	S 11
186.268	0	93134	S111
187.438	0	93719	S 11
187.804	0	93902	S111
188.954	0	94477	S 22
189.448	0	94724	S222
190.538	0	95269	S 11
190.9	0	95450	S111
192.004	0	96002	S 11
192.392	0	96196	S111
193.538	0	96769	S 22
193.964	0	96982	S122
195.12	0	97560	S 21
195.664	0	97832	S121
196.622	0	98311	S 11
197.048	0	98524	S111
198.17	0	99085	S 22
198.604	0	99302	S222
199.704	0	99852	S 12
200.124	0	100062	S212
201.288	0	100644	S 22
201.74	0	100870	S222
202.888	0	101444	S 11
203.348	0	101674	S111
204.404	0	102202	S 22
204.772	0	102386	S222
206.022	0	103011	S 21
206.572	0	103286	S121
207.554	0	103777	S 21
208.128	0	104064	S121
209.022	0	104511	S 12
209.456	0	104728	S212
210.654	0	105327	S 22
211.168	0	105584	S122
212.272	0	106136	S 12
212.788	0	106394	S212
213.888	0	106944	S 21
214.496	0	107248	S121
215.388	0	107694	S 21
216	0	108000	S121
216.972	0	108486	S 12
217.42	0	108710	S212
218.554	0	109277	S 12
218.972	0	109486	S212
220.072	0	110036	S 22
220.72	0	110360	S222
221.672	0	110836	S 22
222.212	0	111106	S222
223.238	0	111619	S 22
223.784	0	111892	S222
224.722	0	112361	S 12
225.248	0	112624	S212
226.254	0	113127	S 21
226.784	0	113392	S121
227.722	0	113861	S 21
228.256	0	114128	S121
229.354	0	114677	S 12
229.84	0	114920	S212
230.888	0	115444	S 21
231.436	0	115718	S121
232.404	0	116202	S 21
232.984	0	116492	S121
233.872	0	116936	S 11
234.292	0	117146	S111
235.422	0	117711	S 11
235.868	0	117934	S111
236.938	0	118469	S 12
237.384	0	118692	S212
238.572	0	119286	S 12
238.98	0	119490	S212
240.138	0	120069	S 11
240.484	0	120242	S111
241.688	0	120844	S 21
242.16	0	121080	S121
243.222	0	121611	S 11
243.616	0	121808	S111
249.5	0	124750	S211
333.44	0	166720	S111
337.938	0	168969	S 12
338.328	0	169164	S212
339.504	0	169752	S 21
339.992	0	169996	S121
341.122	0	170561	S 21
341.636	0	170818	S121
342.604	0	171302	S 21
343.088	0	171544	S121
344.072	0	172036	S 22
344.592	0	172296	S222
345.654	0	172827	S 12
346.036	0	173018	S212
347.288	0	173644	S 21
347.724	0	173862	S121
348.838	0	174419	S 11
349.188	0	174594	S111
350.388	0	175194	S 12
350.812	0	175406	S212
351.854	0	175927	S 12
352.344	0	176172	S212
353.322	0	176661	S 22
353.844	0	176922	S222
354.838	0	177419	S 11
355.22	0	177610	S111
356.422	0	178211	S 22
356.884	0	178442	S222
357.922	0	178961	S 12
358.428	0	179214	S212
359.488	0	179744	S 21
359.948	0	179974	S121
361.088	0	180544	S 22
361.72	0	180860	S222
362.522	0	181261	S 21
362.932	0	181466	S121
363.972	0	181986	S 22
364.408	0	182204	S222
365.588	0	182794	S 11
366.056	0	183028	S111
367.138	0	183569	S 11
367.62	0	183810	S111
368.706	0	184353	S 11
369.052	0	184526	S111
370.322	0	185161	S 21
370.812	0	185406	S121
371.822	0	185911	S 22
372.272	0	186136	S222
373.422	0	186711	S 12
373.824	0	186912	S212
374.906	0	187453	S 21
375.344	0	187672	S121
376.538	0	188269	S 12
376.944	0	188472	S212
378.022	0	189011	S 11
378.44	0	189220	S111
379.506	0	189753	S 22
380.036	0	190018	S222
381.138	0	190569	S 11
381.5	0	190750	S111
382.622	0	191311	S 11
383.044	0	191522	S111
384.206	0	192103	S 21
384.688	0	192344	S121
385.806	0	192903	S 22
386.316	0	193158	S222
387.406	0	193703	S 12
387.876	0	193938	S212
389.006	0	194503	S 11
389.432	0	194716	S111
390.606	0	195303	S 12
391.168	0	195584	S212
392.206	0	196103	S 22
392.732	0	196366	S222
393.738	0	196869	S 21
394.188	0	197094	S121
395.272	0	197636	S 22
395.664	0	197832	S222
396.806	0	198403	S 12
397.236	0	198618	S212
398.422	0	199211	S 11
398.752	0	199376	S111
603.144	0	301572	S211
603.868	0	301934	S211
608.24	0	304120	S 21
608.776	0	304388	S121
609.84	0	304920	S 21
610.276	0	305138	S121
611.39	0	305695	S 12
611.772	0	305886	S212
612.956	0	306478	S 11
613.24	0	306620	S111
614.522	0	307261	S 11
614.86	0	307430	S111
615.972	0	307986	S 22
616.464	0	308232	S222
617.572	0	308786	S 12
617.964	0	308982	S212
619.022	0	309511	S 12
619.436	0	309718	S212
620.456	0	310228	S 22
620.864	0	310432	S122
621.972	0	310986	S 11
622.372	0	311186	S111
623.572	0	311786	S 11
623.948	0	311974	S111
625.022	0	312511	S 12
625.416	0	312708	S212
626.622	0	313311	S 11
627.124	0	313562	S111
628.122	0	314061	S 22
628.612	0	314306	S222
629.672	0	314836	S 11
630.044	0	315022	S111
631.272	0	315636	S 21
631.78	0	315890	S121
632.822	0	316411	S 21
633.312	0	316656	S121
634.406	0	317203	S 12
634.788	0	317394	S212
635.89	0	317945	S 11
636.208	0	318104	S111
637.372	0	318686	S 12
637.684	0	318842	S212
638.906	0	319453	S 22
639.388	0	319694	S222
640.456	0	320228	S 12
640.8	0	320400	S212
641.99	0	320995	S 12
642.328	0	321164	S212
643.59	0	321795	S 11
643.872	0	321936	S211
645.072	0	322536	S 22
645.588	0	322794	S222
646.656	0	323328	S 22
647.18	0	323590	S222
648.256	0	324128	S 22
648.672	0	324336	S222
649.722	0	324861	S 21
650.316	0	325158	S121
651.29	0	325645	S 21
651.792	0	325896	S121
652.806	0	326403	S 21
653.248	0	326624	S121
654.29	0	327145	S 21
654.796	0	327398	S121
655.756	0	327878	S 22
656.264	0	328132	S222
657.356	0	328678	S 22
657.84	0	328920	S222
658.972	0	329486	S 12
659.324	0	329662	S212
660.54	0	330270	S 21
660.896	0	330448	S221
662.172	0	331086	S 11
662.616	0	331308	S111
663.656	0	331828	S 12
664.096	0	332048	S212
665.24	0	332620	S 11
665.724	0	332862	S111
666.806	0	333403	S 22
667.308	0	333654	S222
668.44	0	334220	S 21
668.9	0	334450	S121
673.432	0	336716	S221
676.736	0	338368	S221
681.156	0	340578	S 12
681.564	0	340782	S212
682.706	0	341353	S 12
683.08	0	341540	S212
684.24	0	342120	S 22
684.712	0	342356	S222
685.74	0	342870	S 21
686.288	0	343144	S121
687.39	0	343695	S 11
687.768	0	343884	S111
688.906	0	344453	S 21
689.42	0	344710	S121
690.39	0	345195	S 11
690.832	0	345416	S111
691.956	0	345978	S 12
692.356	0	346178	S212
693.474	0	346737	S 11
694.016	0	347008	S111
695.106	0	347553	S 22
695.548	0	347774	S222
696.69	0	348345	S 11
697.004	0	348502	S111
698.274	0	349137	S 11
698.616	0	349308	S111
699.79	0	349895	S 22
700.24	0	350120	S222
701.324	0	350662	S 21
701.752	0	350876	S121
702.89	0	351445	S 12
703.18	0	351590	S212
704.424	0	352212	S 11
704.768	0	352384	S111
705.956	0	352978	S 21
706.424	0	353212	S121
707.59	0	353795	S 11
707.984	0	353992	S111
709.124	0	354562	S 21
709.58	0	354790	S121
710.606	0	355303	S 22
710.988	0	355494	S122
712.106	0	356053	S 22
712.572	0	356286	S222
713.59	0	356795	S 21
714.032	0	357016	S121
715.124	0	357562	S 21
715.628	0	357814	S121
716.624	0	358312	S 12
717.02	0	358510	S212
718.256	0	359128	S 12
718.624	0	359312	S212
719.89	0	359945	S 12
720.228	0	360114	S212
721.374	0	360687	S 12
721.728	0	360864	S212
722.924	0	361462	S 11
723.356	0	361678	S111
724.49	0	362245	S 12
724.852	0	362426	S212
726.106	0	363053	S 21
726.536	0	363268	S121
727.724	0	363862	S 22
728.156	0	364078	S222
729.224	0	364612	S 12
729.596	0	364798	S212
730.774	0	365387	S 11
731.136	0	365568	S111
732.324	0	366162	S 22
732.72	0	366360	S222
733.94	0	366970	S 22
734.4	0	367200	S222
735.406	0	367703	S 22
735.86	0	367930	S222
737.006	0	368503	S 22
737.5	0	368750	S222
738.59	0	369295	S 21
739.108	0	369554	S121
740.106	0	370053	S 11
740.588	0	370294	S111
741.706	0	370853	S 21
742.196	0	371098	S121
747.172	0	373586	S221
748.076	0	374038	S221
752.574	0	376287	S 21
753.068	0	376534	S121
754.024	0	377012	S 11
754.512	0	377256	S111
755.64	0	377820	S 22
756.112	0	378056	S222
757.156	0	378578	S 21
757.58	0	378790	S121
758.74	0	379370	S 11
759.284	0	379642	S111
760.19	0	380095	S 11
760.54	0	380270	S111
761.69	0	380845	S 21
762.124	0	381062	S121
763.206	0	381603	S 12
763.536	0	381768	S212
764.724	0	382362	S 22
765.236	0	382618	S222
766.306	0	383153	S 22
766.796	0	383398	S222
767.856	0	383928	S 11
768.336	0	384168	S111
769.39	0	384695	S 12
769.892	0	384946	S212
770.924	0	385462	S 22
771.384	0	385692	S222
772.524	0	386262	S 22
773.016	0	386508	S222
774.124	0	387062	S 22
774.608	0	387304	S222
775.674	0	387837	S 11
776.06	0	388030	S111
777.24	0	388620	S 11
777.652	0	388826	S111
778.84	0	389420	S 12
779.344	0	389672	S212
780.306	0	390153	S 12
780.872	0	390436	S212
781.856	0	390928	S 21
782.412	0	391206	S121
783.44	0	391720	S 12
783.828	0	391914	S212
784.906	0	392453	S 22
785.34	0	392670	S222
786.49	0	393245	S 12
786.872	0	393436	S212
788.024	0	394012	S 21
788.572	0	394286	S121
789.54	0	394770	S 22
789.916	0	394958	S222
791.124	0	395562	S 12
791.48	0	395740	S212
792.756	0	396378	S 11
793.2	0	396600	S111
794.356	0	397178	S 21
794.876	0	397438	S121
795.974	0	397987	S 22
796.548	0	398274	S222
797.524	0	398762	S 22
798.064	0	399032	S222
798.956	0	399478	S 11
799.512	0	399756	S111
800.406	0	400203	S 11
800.896	0	400448	S111
801.84	0	400920	S 12
802.256	0	401128	S212
803.39	0	401695	S 21
803.876	0	401938	S121
804.906	0	402453	S 21
805.44	0	402720	S121
806.424	0	403212	S 12
806.904	0	403452	S212
807.956	0	403978	S 11
