onset	duration	sample	value
0	0	0	boundary
28.552	0	14276	S202
34.472	0	17236	S202
38.886	0	19443	S 52
40.148	0	20074	S201
40.352	0	20176	S 54
40.968	0	20484	S201
41.868	0	20934	S 52
42.28	0	21140	S201
43.386	0	21693	S 54
43.768	0	21884	S201
44.968	0	22484	S 53
45.296	0	22648	S201
46.568	0	23284	S 55
46.904	0	23452	S202
48.086	0	24043	S 51
48.534	0	24267	S201
49.636	0	24818	S 55
50.104	0	25052	S201
51.252	0	25626	S 51
51.796	0	25898	S201
52.718	0	26359	S 53
53.208	0	26604	S201
62.396	0	31198	S202
66.146	0	33073	S202
70.486	0	35243	S 44
70.874	0	35437	S201
71.936	0	35968	S 42
72.446	0	36223	S201
73.436	0	36718	S 44
73.87	0	36935	S201
74.886	0	37443	S 41
75.164	0	37582	S201
76.368	0	38184	S 42
76.718	0	38359	S201
77.886	0	38943	S 45
78.274	0	39137	S201
79.452	0	39726	S 44
79.934	0	39967	S201
81.068	0	40534	S 43
81.428	0	40714	S201
82.568	0	41284	S 44
83.498	0	41749	S201
84.118	0	42059	S 44
84.596	0	42298	S201
85.702	0	42851	S 42
86.108	0	43054	S201
87.218	0	43609	S 42
87.506	0	43753	S201
88.652	0	44326	S 45
89.102	0	44551	S201
90.168	0	45084	S 42
90.542	0	45271	S201
91.718	0	45859	S 43
92.202	0	46101	S201
93.302	0	46651	S 45
94.142	0	47071	S201
94.836	0	47418	S 42
95.178	0	47589	S201
96.336	0	48168	S 41
96.81	0	48405	S201
97.968	0	48984	S 41
98.39	0	49195	S201
99.602	0	49801	S 41
99.914	0	49957	S201
101.136	0	50568	S 45
101.566	0	50783	S201
102.686	0	51343	S 43
103.078	0	51539	S201
104.202	0	52101	S 43
104.634	0	52317	S201
105.82	0	52910	S 41
106.274	0	53137	S201
107.336	0	53668	S 44
107.846	0	53923	S201
108.902	0	54451	S 43
109.266	0	54633	S201
110.52	0	55260	S 43
110.834	0	55417	S201
111.952	0	55976	S 45
112.238	0	56119	S201
113.586	0	56793	S 43
113.882	0	56941	S201
115.186	0	57593	S 45
115.482	0	57741	S201
116.786	0	58393	S 45
117.094	0	58547	S201
118.286	0	59143	S 42
118.59	0	59295	S201
119.77	0	59885	S 44
120.258	0	60129	S201
121.27	0	60635	S 44
121.962	0	60981	S201
122.886	0	61443	S 42
123.398	0	61699	S201
124.436	0	62218	S 45
124.818	0	62409	S201
126.002	0	63001	S 43
126.394	0	63197	S201
127.486	0	63743	S 41
127.962	0	63981	S201
129.086	0	64543	S 41
129.454	0	64727	S201
130.586	0	65293	S 41
131.002	0	65501	S201
136.942	0	68471	S202
142.806	0	71403	S202
147.32	0	73660	S 13
148.206	0	74103	S201
148.77	0	74385	S 15
149.21	0	74605	S201
150.236	0	75118	S 11
150.734	0	75367	S201
151.686	0	75843	S 11
152.102	0	76051	S201
153.136	0	76568	S 15
153.43	0	76715	S201
154.736	0	77368	S 14
155.03	0	77515	S201
156.252	0	78126	S 12
156.566	0	78283	S201
157.802	0	78901	S 14
158.094	0	79047	S201
159.32	0	79660	S 15
159.626	0	79813	S201
160.952	0	80476	S 13
161.234	0	80617	S201
162.486	0	81243	S 12
162.786	0	81393	S201
164.02	0	82010	S 13
164.298	0	82149	S201
165.552	0	82776	S 12
165.926	0	82963	S201
167.052	0	83526	S 15
167.314	0	83657	S201
168.62	0	84310	S 14
169.026	0	84513	S201
170.086	0	85043	S 14
170.358	0	85179	S201
171.686	0	85843	S 12
171.93	0	85965	S201
173.12	0	86560	S 13
173.398	0	86699	S201
174.67	0	87335	S 15
175.01	0	87505	S201
176.12	0	88060	S 11
176.57	0	88285	S201
177.62	0	88810	S 14
178.014	0	89007	S201
179.102	0	89551	S 12
179.582	0	89791	S201
180.702	0	90351	S 11
181.126	0	90563	S201
182.302	0	91151	S 12
182.77	0	91385	S201
183.836	0	91918	S 11
184.258	0	92129	S201
185.402	0	92701	S 13
185.73	0	92865	S201
187.02	0	93510	S 13
187.278	0	93639	S201
188.586	0	94293	S 12
188.854	0	94427	S201
190.136	0	95068	S 14
190.438	0	95219	S201
191.602	0	95801	S 12
191.97	0	95985	S201
193.086	0	96543	S 13
193.358	0	96679	S201
194.62	0	97310	S 11
194.962	0	97481	S202
196.22	0	98110	S 15
196.698	0	98349	S201
197.72	0	98860	S 11
198.214	0	99107	S201
199.386	0	99693	S 15
199.626	0	99813	S201
200.92	0	100460	S 11
201.202	0	100601	S202
202.452	0	101226	S 14
202.91	0	101455	S201
203.952	0	101976	S 15
204.402	0	102201	S201
205.47	0	102735	S 14
205.81	0	102905	S201
206.97	0	103485	S 13
207.622	0	103811	S201
212.002	0	106001	S202
212.934	0	106467	S202
217.32	0	108660	S 54
217.906	0	108953	S201
218.82	0	109410	S 54
219.226	0	109613	S201
220.302	0	110151	S 53
220.59	0	110295	S201
221.902	0	110951	S 51
222.29	0	111145	S201
223.47	0	111735	S 51
223.706	0	111853	S201
225.02	0	112510	S 55
225.666	0	112833	S201
226.57	0	113285	S 51
226.882	0	113441	S201
228.202	0	114101	S 51
228.49	0	114245	S201
229.67	0	114835	S 52
229.95	0	114975	S201
231.136	0	115568	S 53
231.494	0	115747	S201
232.736	0	116368	S 54
233.162	0	116581	S201
234.336	0	117168	S 54
234.718	0	117359	S201
235.952	0	117976	S 52
236.37	0	118185	S201
237.402	0	118701	S 55
238.074	0	119037	S201
239.002	0	119501	S 54
239.33	0	119665	S201
240.47	0	120235	S 52
240.814	0	120407	S201
242.002	0	121001	S 53
242.382	0	121191	S201
243.52	0	121760	S 54
243.97	0	121985	S201
245.12	0	122560	S 55
245.83	0	122915	S201
246.602	0	123301	S 53
247.174	0	123587	S201
248.22	0	124110	S 55
248.666	0	124333	S201
249.67	0	124835	S 53
249.958	0	124979	S201
251.17	0	125585	S 55
251.53	0	125765	S201
252.702	0	126351	S 53
252.978	0	126489	S201
254.152	0	127076	S 55
254.466	0	127233	S201
255.67	0	127835	S 52
256.034	0	128017	S201
257.27	0	128635	S 52
257.55	0	128775	S201
258.77	0	129385	S 52
259.022	0	129511	S201
260.32	0	130160	S 51
260.614	0	130307	S201
261.852	0	130926	S 51
262.074	0	131037	S201
263.302	0	131651	S 52
263.81	0	131905	S201
264.886	0	132443	S 53
265.178	0	132589	S201
266.336	0	133168	S 51
266.59	0	133295	S201
267.902	0	133951	S 54
268.166	0	134083	S201
269.452	0	134726	S 54
269.742	0	134871	S201
270.97	0	135485	S 55
271.482	0	135741	S201
272.536	0	136268	S 52
272.874	0	136437	S201
274.102	0	137051	S 55
274.546	0	137273	S201
275.704	0	137852	S 51
276.026	0	138013	S201
277.304	0	138652	S 53
277.586	0	138793	S202
287.61	0	143805	S202
289.494	0	144747	S202
294.02	0	147010	S 22
294.346	0	147173	S201
295.52	0	147760	S 23
296.046	0	148023	S201
297.104	0	148552	S 23
297.43	0	148715	S201
298.604	0	149302	S 25
299.354	0	149677	S201
300.27	0	150135	S 23
300.646	0	150323	S201
301.854	0	150927	S 25
302.114	0	151057	S201
303.486	0	151743	S 22
303.918	0	151959	S201
305.02	0	152510	S 21
305.314	0	152657	S201
306.504	0	153252	S 24
306.882	0	153441	S201
308.054	0	154027	S 24
308.354	0	154177	S201
309.57	0	154785	S 24
309.874	0	154937	S201
311.186	0	155593	S 22
311.77	0	155885	S201
312.82	0	156410	S 22
313.134	0	156567	S202
314.37	0	157185	S 23
314.726	0	157363	S201
316.004	0	158002	S 21
316.314	0	158157	S201
317.554	0	158777	S 21
317.814	0	158907	S201
319.02	0	159510	S 22
319.494	0	159747	S201
320.604	0	160302	S 21
321.13	0	160565	S201
322.186	0	161093	S 21
322.73	0	161365	S201
323.804	0	161902	S 25
324.53	0	162265	S201
325.354	0	162677	S 21
325.918	0	162959	S201
326.904	0	163452	S 22
327.398	0	163699	S201
328.52	0	164260	S 25
328.962	0	164481	S201
330.036	0	165018	S 24
330.55	0	165275	S201
331.554	0	165777	S 25
332.198	0	166099	S201
333.086	0	166543	S 25
333.63	0	166815	S201
334.67	0	167335	S 23
335.222	0	167611	S201
336.304	0	168152	S 24
336.618	0	168309	S201
337.804	0	168902	S 24
338.13	0	169065	S201
339.27	0	169635	S 22
339.63	0	169815	S202
340.854	0	170427	S 24
341.514	0	170757	S201
342.304	0	171152	S 24
342.754	0	171377	S201
343.92	0	171960	S 25
344.566	0	172283	S201
345.554	0	172777	S 21
345.898	0	172949	S201
347.086	0	173543	S 23
347.422	0	173711	S201
348.554	0	174277	S 23
348.886	0	174443	S201
350.104	0	175052	S 21
350.382	0	175191	S201
351.636	0	175818	S 22
352.046	0	176023	S201
353.204	0	176602	S 25
353.482	0	176741	S201
354.754	0	177377	S 23
354.998	0	177499	S201
358.15	0	179075	S202
362.506	0	181253	S202
366.854	0	183427	S 35
367.538	0	183769	S201
368.336	0	184168	S 31
368.802	0	184401	S201
369.836	0	184918	S 31
370.118	0	185059	S201
371.304	0	185652	S 32
371.722	0	185861	S201
372.936	0	186468	S 31
373.354	0	186677	S201
374.504	0	187252	S 34
374.81	0	187405	S201
376.086	0	188043	S 33
376.346	0	188173	S202
377.704	0	188852	S 34
378.086	0	189043	S201
379.336	0	189668	S 33
379.866	0	189933	S201
380.97	0	190485	S 31
381.506	0	190753	S201
382.554	0	191277	S 34
383.198	0	191599	S201
384.186	0	192093	S 35
384.718	0	192359	S201
385.754	0	192877	S 31
386.102	0	193051	S201
387.336	0	193668	S 32
387.89	0	193945	S201
388.836	0	194418	S 33
389.402	0	194701	S201
390.454	0	195227	S 33
390.91	0	195455	S201
392.036	0	196018	S 35
392.518	0	196259	S201
393.586	0	196793	S 32
394.13	0	197065	S201
395.22	0	197610	S 35
395.686	0	197843	S201
396.854	0	198427	S 34
397.418	0	198709	S201
398.486	0	199243	S 32
398.906	0	199453	S201
399.986	0	199993	S 35
400.39	0	200195	S201
401.586	0	200793	S 35
402.002	0	201001	S201
403.186	0	201593	S 34
403.71	0	201855	S201
404.686	0	202343	S 31
405.134	0	202567	S201
406.254	0	203127	S 34
406.63	0	203315	S201
407.72	0	203860	S 35
408.178	0	204089	S201
409.204	0	204602	S 33
409.722	0	204861	S201
410.686	0	205343	S 31
411.09	0	205545	S201
412.236	0	206118	S 35
412.51	0	206255	S201
413.72	0	206860	S 33
413.978	0	206989	S202
415.27	0	207635	S 32
415.862	0	207931	S201
416.754	0	208377	S 34
417.318	0	208659	S201
418.22	0	209110	S 33
418.526	0	209263	S201
419.72	0	209860	S 33
420.186	0	210093	S201
421.254	0	210627	S 31
421.674	0	210837	S201
422.77	0	211385	S 32
423.17	0	211585	S201
424.32	0	212160	S 32
424.63	0	212315	S201
425.854	0	212927	S 32
426.162	0	213081	S201
427.454	0	213727	S 34
427.75	0	213875	S201
