onset	duration	sample	value
0	0	0	boundary
26.37	0	13185	S  2
26.378	0	13189	S  2
30.854	0	15427	S 12
31.494	0	15747	S212
32.354	0	16177	S 12
32.838	0	16419	S212
33.92	0	16960	S 12
35.538	0	17769	S 12
35.726	0	17863	S212
37.154	0	18577	S 11
37.442	0	18721	S211
38.604	0	19302	S 11
40.204	0	20102	S 21
40.574	0	20287	S221
41.654	0	20827	S 21
43.22	0	21610	S 21
44.022	0	22011	S121
44.788	0	22394	S 21
45.402	0	22701	S121
56.114	0	28057	S221
58.826	0	29413	S221
63.154	0	31577	S 12
63.714	0	31857	S212
64.688	0	32344	S 11
65.206	0	32603	S111
66.238	0	33119	S 21
66.93	0	33465	S121
67.854	0	33927	S 12
68.33	0	34165	S212
69.304	0	34652	S 22
69.914	0	34957	S222
70.838	0	35419	S 21
71.326	0	35663	S121
72.404	0	36202	S 21
72.85	0	36425	S121
74.02	0	37010	S 21
74.526	0	37263	S121
75.454	0	37727	S 21
75.93	0	37965	S121
77.054	0	38527	S 12
77.45	0	38725	S212
78.588	0	39294	S 12
79.112	0	39556	S212
80.17	0	40085	S 12
80.498	0	40249	S212
81.638	0	40819	S 22
82.194	0	41097	S222
83.254	0	41627	S 21
83.734	0	41867	S121
84.838	0	42419	S 22
85.33	0	42665	S222
86.42	0	43210	S 22
86.886	0	43443	S222
88.004	0	44002	S 12
88.394	0	44197	S212
89.588	0	44794	S 22
90.204	0	45102	S222
91.038	0	45519	S 11
91.454	0	45727	S111
92.604	0	46302	S 21
93.134	0	46567	S121
94.154	0	47077	S 11
94.562	0	47281	S111
95.638	0	47819	S 21
96.134	0	48067	S121
97.238	0	48619	S 22
97.796	0	48898	S222
98.704	0	49352	S 12
99.068	0	49534	S212
100.272	0	50136	S 12
100.754	0	50377	S212
101.788	0	50894	S 12
102.138	0	51069	S212
103.354	0	51677	S 11
103.904	0	51952	S111
104.954	0	52477	S 11
105.312	0	52656	S111
106.554	0	53277	S 11
106.888	0	53444	S111
108.188	0	54094	S 22
108.644	0	54322	S222
109.704	0	54852	S 21
110.4	0	55200	S121
111.322	0	55661	S 11
111.708	0	55854	S111
112.904	0	56452	S 12
113.354	0	56677	S212
114.422	0	57211	S 11
114.9	0	57450	S111
115.922	0	57961	S 22
116.354	0	58177	S222
117.438	0	58719	S 22
117.904	0	58952	S222
118.988	0	59494	S 11
119.372	0	59686	S111
120.572	0	60286	S 21
121.048	0	60524	S121
122.104	0	61052	S 11
122.496	0	61248	S111
123.722	0	61861	S 22
124.164	0	62082	S222
131.716	0	65858	S222
133.956	0	66978	S222
138.304	0	69152	S 22
138.776	0	69388	S222
139.772	0	69886	S 21
140.188	0	70094	S121
141.222	0	70611	S 12
141.52	0	70760	S212
142.704	0	71352	S 11
143.028	0	71514	S111
144.154	0	72077	S 22
144.596	0	72298	S222
145.722	0	72861	S 21
146.184	0	73092	S121
147.238	0	73619	S 21
147.668	0	73834	S121
148.854	0	74427	S 12
149.18	0	74590	S212
150.388	0	75194	S 21
150.724	0	75362	S221
151.922	0	75961	S 21
152.44	0	76220	S121
153.388	0	76694	S 22
153.868	0	76934	S222
154.904	0	77452	S 11
155.356	0	77678	S111
156.488	0	78244	S 11
156.916	0	78458	S111
158.072	0	79036	S 12
158.42	0	79210	S212
159.604	0	79802	S 11
159.944	0	79972	S111
161.204	0	80602	S 11
161.532	0	80766	S111
162.722	0	81361	S 21
163.268	0	81634	S121
164.154	0	82077	S 11
164.516	0	82258	S111
165.788	0	82894	S 22
166.152	0	83076	S122
167.388	0	83694	S 12
167.756	0	83878	S212
168.972	0	84486	S 12
169.372	0	84686	S212
170.538	0	85269	S 11
170.968	0	85484	S111
172.072	0	86036	S 22
172.488	0	86244	S222
173.554	0	86777	S 22
173.992	0	86996	S222
175.172	0	87586	S 11
175.536	0	87768	S111
176.638	0	88319	S 12
176.972	0	88486	S212
178.188	0	89094	S 21
178.7	0	89350	S121
179.754	0	89877	S 12
180.216	0	90108	S212
181.288	0	90644	S 21
181.812	0	90906	S121
182.872	0	91436	S 21
183.172	0	91586	S221
184.488	0	92244	S 21
185.088	0	92544	S121
186.072	0	93036	S 11
186.408	0	93204	S111
187.654	0	93827	S 12
187.96	0	93980	S212
189.222	0	94611	S 12
189.568	0	94784	S212
190.804	0	95402	S 22
191.192	0	95596	S222
192.272	0	96136	S 22
192.704	0	96352	S222
193.704	0	96852	S 12
194.092	0	97046	S212
195.172	0	97586	S 22
195.492	0	97746	S122
196.638	0	98319	S 11
197.204	0	98602	S111
198.272	0	99136	S 22
198.92	0	99460	S222
205.564	0	102782	S222
208.644	0	104322	S222
213.104	0	106552	S 21
213.668	0	106834	S121
214.738	0	107369	S 21
215.152	0	107576	S121
216.288	0	108144	S 21
216.82	0	108410	S121
217.904	0	108952	S 12
218.304	0	109152	S212
219.372	0	109686	S 12
219.692	0	109846	S212
220.888	0	110444	S 22
221.348	0	110674	S222
222.504	0	111252	S 22
222.932	0	111466	S222
223.988	0	111994	S 12
224.3	0	112150	S212
225.522	0	112761	S 12
225.836	0	112918	S212
227.038	0	113519	S 12
227.364	0	113682	S212
228.572	0	114286	S 11
228.932	0	114466	S111
230.172	0	115086	S 11
230.564	0	115282	S111
231.638	0	115819	S 21
232.14	0	116070	S121
233.238	0	116619	S 12
233.612	0	116806	S212
234.838	0	117419	S 12
235.168	0	117584	S212
236.438	0	118219	S 22
236.86	0	118430	S222
237.988	0	118994	S 21
238.44	0	119220	S121
239.504	0	119752	S 11
239.852	0	119926	S111
241.122	0	120561	S 12
241.452	0	120726	S212
242.638	0	121319	S 22
242.968	0	121484	S222
244.172	0	122086	S 21
244.516	0	122258	S221
245.638	0	122819	S 11
246.036	0	123018	S111
247.154	0	123577	S 21
247.8	0	123900	S121
248.604	0	124302	S 21
249.096	0	124548	S121
250.038	0	125019	S 11
250.48	0	125240	S111
251.538	0	125769	S 22
251.936	0	125968	S222
252.988	0	126494	S 22
253.344	0	126672	S222
254.504	0	127252	S 12
254.836	0	127418	S212
256.104	0	128052	S 22
256.492	0	128246	S222
257.638	0	128819	S 22
257.968	0	128984	S222
259.272	0	129636	S 12
259.572	0	129786	S212
260.772	0	130386	S 11
261.18	0	130590	S111
262.354	0	131177	S 11
262.696	0	131348	S111
263.888	0	131944	S 21
264.356	0	132178	S121
265.438	0	132719	S 21
265.856	0	132928	S121
267.072	0	133536	S 11
267.372	0	133686	S111
268.672	0	134336	S 22
268.932	0	134466	S122
270.222	0	135111	S 11
270.664	0	135332	S111
271.838	0	135919	S 11
272.244	0	136122	S111
273.288	0	136644	S 22
273.7	0	136850	S222
279.328	0	139664	S222
283.936	0	141968	S222
288.356	0	144178	S 11
288.804	0	144402	S111
289.956	0	144978	S 22
290.404	0	145202	S222
291.572	0	145786	S 21
292.124	0	146062	S121
293.156	0	146578	S 12
293.504	0	146752	S212
294.688	0	147344	S 22
295.184	0	147592	S222
296.338	0	148169	S 11
296.68	0	148340	S111
297.906	0	148953	S 12
298.224	0	149112	S212
299.522	0	149761	S 22
299.792	0	149896	S122
301.156	0	150578	S 11
301.472	0	150736	S111
302.772	0	151386	S 11
303.104	0	151552	S111
304.272	0	152136	S 11
304.58	0	152290	S111
305.738	0	152869	S 22
306.324	0	153162	S222
307.222	0	153611	S 21
307.672	0	153836	S121
308.838	0	154419	S 12
309.228	0	154614	S212
310.372	0	155186	S 12
310.712	0	155356	S212
311.956	0	155978	S 21
312.404	0	156202	S121
313.388	0	156694	S 12
313.712	0	156856	S212
314.906	0	157453	S 11
315.256	0	157628	S111
316.522	0	158261	S 21
316.94	0	158470	S121
