onset	duration	sample	value
0	0	0	boundary
29.286	0	14643	S202
32.752	0	16376	S202
37.114	0	18557	S 53
37.88	0	18940	S201
38.746	0	19373	S 52
39.178	0	19589	S202
40.296	0	20148	S 54
40.768	0	20384	S201
41.78	0	20890	S 54
42.15	0	21075	S201
43.396	0	21698	S 53
43.788	0	21894	S201
45.014	0	22507	S 51
45.532	0	22766	S201
46.63	0	23315	S 55
47.088	0	23544	S201
48.096	0	24048	S 51
48.618	0	24309	S201
49.596	0	24798	S 52
49.96	0	24980	S201
51.214	0	25607	S 55
51.796	0	25898	S201
55.072	0	27536	S202
61.548	0	30774	S202
65.896	0	32948	S 54
66.372	0	33186	S201
67.414	0	33707	S 53
67.736	0	33868	S201
68.98	0	34490	S 54
69.284	0	34642	S201
70.614	0	35307	S 51
70.952	0	35476	S201
72.23	0	36115	S 52
72.664	0	36332	S201
73.68	0	36840	S 53
74.096	0	37048	S201
75.146	0	37573	S 55
75.544	0	37772	S201
76.664	0	38332	S 52
77.116	0	38558	S201
78.114	0	39057	S 51
78.512	0	39256	S201
79.714	0	39857	S 55
80.164	0	40082	S201
81.196	0	40598	S 54
81.704	0	40852	S201
82.68	0	41340	S 54
83.064	0	41532	S201
84.114	0	42057	S 52
84.592	0	42296	S201
85.58	0	42790	S 53
85.9	0	42950	S201
87.064	0	43532	S 53
87.384	0	43692	S201
88.614	0	44307	S 55
89.08	0	44540	S201
90.08	0	45040	S 52
90.484	0	45242	S201
91.53	0	45765	S 54
91.804	0	45902	S201
93.046	0	46523	S 54
93.312	0	46656	S201
94.514	0	47257	S 51
95.052	0	47526	S201
96.114	0	48057	S 51
96.356	0	48178	S201
97.68	0	48840	S 54
97.968	0	48984	S201
99.314	0	49657	S 55
99.64	0	49820	S201
100.814	0	50407	S 55
101.292	0	50646	S201
102.414	0	51207	S 52
102.904	0	51452	S201
103.98	0	51990	S 55
104.368	0	52184	S201
105.446	0	52723	S 53
105.896	0	52948	S201
107.046	0	53523	S 51
107.36	0	53680	S201
108.68	0	54340	S 54
108.972	0	54486	S201
110.28	0	55140	S 53
110.588	0	55294	S201
111.746	0	55873	S 55
112.284	0	56142	S201
113.28	0	56640	S 51
113.812	0	56906	S201
114.88	0	57440	S 53
115.184	0	57592	S201
116.314	0	58157	S 51
116.656	0	58328	S201
117.946	0	58973	S 52
118.28	0	59140	S202
119.38	0	59690	S 52
119.872	0	59936	S201
120.946	0	60473	S 55
121.42	0	60710	S201
122.43	0	61215	S 52
123.016	0	61508	S201
124.064	0	62032	S 53
124.36	0	62180	S201
125.546	0	62773	S 51
125.836	0	62918	S201
133.98	0	66990	S202
136.88	0	68440	S202
141.23	0	70615	S 42
141.724	0	70862	S201
142.864	0	71432	S 45
143.216	0	71608	S201
144.414	0	72207	S 41
144.692	0	72346	S201
146.046	0	73023	S 45
146.36	0	73180	S201
147.53	0	73765	S 41
147.928	0	73964	S201
149.014	0	74507	S 43
149.444	0	74722	S201
150.496	0	75248	S 43
150.864	0	75432	S201
151.946	0	75973	S 45
152.292	0	76146	S201
153.564	0	76782	S 42
153.948	0	76974	S201
155.03	0	77515	S 43
155.356	0	77678	S201
156.514	0	78257	S 42
156.9	0	78450	S201
158.064	0	79032	S 43
158.468	0	79234	S201
159.614	0	79807	S 44
160	0	80000	S201
161.18	0	80590	S 41
161.692	0	80846	S201
162.78	0	81390	S 44
163.136	0	81568	S201
164.23	0	82115	S 44
164.652	0	82326	S201
165.748	0	82874	S 41
166.216	0	83108	S201
167.214	0	83607	S 43
167.6	0	83800	S201
168.798	0	84399	S 41
169.108	0	84554	S201
170.248	0	85124	S 45
170.512	0	85256	S201
171.698	0	85849	S 42
172.044	0	86022	S201
173.28	0	86640	S 45
173.628	0	86814	S201
174.764	0	87382	S 41
175.124	0	87562	S201
176.298	0	88149	S 44
176.604	0	88302	S202
177.864	0	88932	S 41
178.2	0	89100	S201
179.464	0	89732	S 42
179.88	0	89940	S201
181.048	0	90524	S 42
181.444	0	90722	S201
182.564	0	91282	S 41
183.056	0	91528	S201
184.13	0	92065	S 44
184.688	0	92344	S201
185.598	0	92799	S 43
186.028	0	93014	S201
187.08	0	93540	S 44
187.536	0	93768	S201
188.614	0	94307	S 45
189.176	0	94588	S201
190.114	0	95057	S 42
190.752	0	95376	S201
