onset	duration	sample	value
0	0	0	boundary
52.126	0	26063	S202
61.618	0	30809	S202
65.838	0	32919	S112
66.658	0	33329	S201
67.288	0	33644	S111
67.978	0	33989	S201
68.722	0	34361	S111
69.294	0	34647	S201
70.338	0	35169	S112
70.97	0	35485	S201
71.788	0	35894	S121
72.51	0	36255	S201
73.288	0	36644	S121
73.882	0	36941	S201
74.906	0	37453	S122
75.418	0	37709	S201
76.438	0	38219	S122
77.102	0	38551	S201
77.888	0	38944	S122
78.346	0	39173	S201
79.488	0	39744	S111
80.122	0	40061	S201
86.586	0	43293	S202
90.194	0	45097	S202
94.306	0	47153	S111
94.95	0	47475	S201
95.872	0	47936	S112
96.274	0	48137	S201
97.338	0	48669	S112
97.766	0	48883	S201
98.938	0	49469	S121
99.486	0	49743	S201
100.422	0	50211	S111
101.01	0	50505	S201
101.988	0	50994	S112
102.406	0	51203	S201
103.488	0	51744	S112
103.998	0	51999	S201
105.138	0	52569	S112
105.642	0	52821	S201
106.688	0	53344	S122
107.262	0	53631	S201
108.272	0	54136	S122
108.862	0	54431	S201
109.756	0	54878	S121
110.186	0	55093	S202
111.372	0	55686	S111
111.958	0	55979	S201
112.972	0	56486	S122
113.478	0	56739	S201
114.522	0	57261	S112
115.018	0	57509	S201
115.972	0	57986	S112
116.45	0	58225	S201
117.588	0	58794	S111
118.186	0	59093	S201
119.038	0	59519	S121
119.574	0	59787	S201
120.538	0	60269	S111
121.246	0	60623	S201
121.988	0	60994	S112
122.574	0	61287	S201
123.588	0	61794	S122
124.242	0	62121	S201
125.106	0	62553	S122
125.774	0	62887	S201
126.606	0	63303	S121
127.118	0	63559	S201
128.206	0	64103	S121
128.722	0	64361	S201
129.79	0	64895	S121
130.35	0	65175	S201
131.34	0	65670	S112
131.85	0	65925	S201
132.84	0	66420	S121
133.406	0	66703	S201
134.422	0	67211	S111
135.042	0	67521	S201
135.906	0	67953	S111
136.486	0	68243	S201
137.472	0	68736	S111
137.954	0	68977	S201
139.072	0	69536	S111
139.79	0	69895	S201
140.59	0	70295	S121
141.054	0	70527	S201
142.122	0	71061	S122
142.554	0	71277	S201
143.672	0	71836	S122
144.13	0	72065	S201
145.156	0	72578	S112
145.866	0	72933	S201
146.772	0	73386	S122
147.586	0	73793	S201
148.306	0	74153	S122
148.838	0	74419	S201
149.922	0	74961	S122
150.318	0	75159	S201
151.472	0	75736	S121
152.002	0	76001	S201
153.006	0	76503	S112
153.498	0	76749	S201
154.556	0	77278	S122
154.922	0	77461	S201
166.27	0	83135	S202
168.718	0	84359	S202
