onset	duration	sample	value
0	0	0	boundary
24.692	0	12346	S  2
24.7	0	12350	S  2
29.038	0	14519	S 21
29.716	0	14858	S121
30.654	0	15327	S 12
31.22	0	15610	S212
32.238	0	16119	S 21
32.856	0	16428	S121
33.854	0	16927	S 22
34.66	0	17330	S222
35.304	0	17652	S 11
35.984	0	17992	S111
36.838	0	18419	S 11
37.276	0	18638	S111
38.404	0	19202	S 22
38.916	0	19458	S222
40.004	0	20002	S 11
40.552	0	20276	S111
41.554	0	20777	S 12
42.016	0	21008	S212
43.054	0	21527	S 12
43.528	0	21764	S212
56.576	0	28288	S212
59.04	0	29520	S212
63.454	0	31727	S 21
64.052	0	32026	S121
65.088	0	32544	S 22
65.568	0	32784	S222
66.572	0	33286	S 12
66.972	0	33486	S212
68.154	0	34077	S 12
68.648	0	34324	S212
69.638	0	34819	S 12
70.02	0	35010	S212
71.254	0	35627	S 22
71.796	0	35898	S222
72.822	0	36411	S 11
73.308	0	36654	S111
74.404	0	37202	S 22
74.908	0	37454	S222
75.922	0	37961	S 21
76.51	0	38255	S121
77.438	0	38719	S 11
77.948	0	38974	S111
78.938	0	39469	S 11
79.612	0	39806	S111
80.554	0	40277	S 21
81.076	0	40538	S121
82.054	0	41027	S 21
82.58	0	41290	S121
83.554	0	41777	S 21
83.972	0	41986	S121
85.138	0	42569	S 21
85.524	0	42762	S121
86.772	0	43386	S 22
87.416	0	43708	S222
88.404	0	44202	S 11
88.924	0	44462	S111
89.888	0	44944	S 12
90.388	0	45194	S212
91.488	0	45744	S 12
91.816	0	45908	S212
92.972	0	46486	S 21
93.468	0	46734	S121
94.522	0	47261	S 11
94.948	0	47474	S111
96.088	0	48044	S 22
96.516	0	48258	S222
97.672	0	48836	S 21
98.112	0	49056	S221
99.288	0	49644	S 11
99.716	0	49858	S111
100.904	0	50452	S 22
101.488	0	50744	S222
102.472	0	51236	S 22
102.888	0	51444	S222
104.004	0	52002	S 12
104.408	0	52204	S212
105.588	0	52794	S 21
106.02	0	53010	S121
107.222	0	53611	S 11
107.6	0	53800	S111
108.738	0	54369	S 12
109.156	0	54578	S212
110.354	0	55177	S 22
110.78	0	55390	S222
111.938	0	55969	S 12
112.588	0	56294	S212
113.504	0	56752	S 12
113.848	0	56924	S212
115.138	0	57569	S 22
115.62	0	57810	S222
116.622	0	58311	S 11
117.148	0	58574	S111
118.138	0	59069	S 22
118.572	0	59286	S222
119.722	0	59861	S 11
120.24	0	60120	S111
121.254	0	60627	S 21
121.86	0	60930	S121
122.822	0	61411	S 12
123.184	0	61592	S212
124.338	0	62169	S 11
124.768	0	62384	S111
132.316	0	66158	S211
133.612	0	66806	S211
138.122	0	69061	S 22
138.708	0	69354	S222
139.606	0	69803	S 11
140.312	0	70156	S111
141.156	0	70578	S 11
141.548	0	70774	S111
142.606	0	71303	S 21
142.916	0	71458	S221
144.156	0	72078	S 11
144.52	0	72260	S111
145.638	0	72819	S 21
146.204	0	73102	S121
147.206	0	73603	S 12
147.592	0	73796	S212
148.722	0	74361	S 11
149.156	0	74578	S111
150.222	0	75111	S 12
150.584	0	75292	S212
151.788	0	75894	S 22
152.352	0	76176	S222
153.256	0	76628	S 12
153.576	0	76788	S212
154.888	0	77444	S 21
155.432	0	77716	S121
156.456	0	78228	S 21
156.92	0	78460	S121
158.038	0	79019	S 22
158.488	0	79244	S222
159.538	0	79769	S 12
159.888	0	79944	S212
161.156	0	80578	S 21
161.588	0	80794	S221
162.638	0	81319	S 22
163.06	0	81530	S222
164.106	0	82053	S 12
164.468	0	82234	S212
165.722	0	82861	S 12
166.072	0	83036	S212
167.238	0	83619	S 11
167.588	0	83794	S111
168.688	0	84344	S 22
169.148	0	84574	S222
170.256	0	85128	S 11
170.6	0	85300	S111
171.888	0	85944	S 22
172.352	0	86176	S222
173.406	0	86703	S 12
173.736	0	86868	S212
174.956	0	87478	S 12
175.244	0	87622	S212
176.438	0	88219	S 22
176.748	0	88374	S122
177.972	0	88986	S 12
178.384	0	89192	S212
179.538	0	89769	S 21
179.94	0	89970	S121
181.122	0	90561	S 21
181.58	0	90790	S121
182.606	0	91303	S 21
183.172	0	91586	S121
184.206	0	92103	S 22
184.656	0	92328	S222
