onset	duration	sample	value
0	0	0	boundary
60.08	0	30040	S202
66.552	0	33276	S202
70.712	0	35356	S121
72.262	0	36131	S121
73.762	0	36881	S112
75.294	0	37647	S121
76.878	0	38439	S111
77.804	0	38902	S201
78.444	0	39222	S112
79.5	0	39750	S201
79.962	0	39981	S112
81.048	0	40524	S202
81.428	0	40714	S122
82.504	0	41252	S201
82.944	0	41472	S121
83.968	0	41984	S201
84.444	0	42222	S112
85.216	0	42608	S202
97.036	0	48518	S202
98.436	0	49218	S202
102.612	0	51306	S122
103.392	0	51696	S202
104.228	0	52114	S122
104.768	0	52384	S201
105.862	0	52931	S121
106.348	0	53174	S202
107.344	0	53672	S112
108.208	0	54104	S202
108.844	0	54422	S112
109.424	0	54712	S201
110.412	0	55206	S121
110.968	0	55484	S202
111.946	0	55973	S121
112.48	0	56240	S202
113.562	0	56781	S112
114.312	0	57156	S202
115.012	0	57506	S111
115.66	0	57830	S201
116.496	0	58248	S111
117.324	0	58662	S201
117.978	0	58989	S111
118.436	0	59218	S202
119.562	0	59781	S122
120.548	0	60274	S201
121.146	0	60573	S111
121.888	0	60944	S201
122.712	0	61356	S112
124.024	0	62012	S202
124.178	0	62089	S111
124.704	0	62352	S202
125.646	0	62823	S122
126.344	0	63172	S201
127.212	0	63606	S112
127.756	0	63878	S201
128.678	0	64339	S121
129.352	0	64676	S201
130.262	0	65131	S122
130.836	0	65418	S201
131.712	0	65856	S111
132.546	0	66273	S202
133.196	0	66598	S112
133.888	0	66944	S201
134.646	0	67323	S112
135.162	0	67581	S202
136.278	0	68139	S111
136.846	0	68423	S202
137.812	0	68906	S122
138.426	0	69213	S201
139.278	0	69639	S111
139.774	0	69887	S202
140.828	0	70414	S122
141.35	0	70675	S202
142.328	0	71164	S112
142.954	0	71477	S201
143.962	0	71981	S122
144.598	0	72299	S201
145.496	0	72748	S121
146.042	0	73021	S202
146.996	0	73498	S121
148.206	0	74103	S202
148.596	0	74298	S122
149.37	0	74685	S201
150.178	0	75089	S122
150.706	0	75353	S201
151.746	0	75873	S122
152.434	0	76217	S201
153.246	0	76623	S112
154.13	0	77065	S201
154.762	0	77381	S122
155.29	0	77645	S201
156.228	0	78114	S122
156.874	0	78437	S201
157.712	0	78856	S112
158.462	0	79231	S201
159.228	0	79614	S111
159.834	0	79917	S202
160.696	0	80348	S122
161.582	0	80791	S202
162.212	0	81106	S121
162.778	0	81389	S201
165.802	0	82901	S202
166.33	0	83165	S202
170.462	0	85231	S121
171.058	0	85529	S201
171.962	0	85981	S121
172.71	0	86355	S201
173.428	0	86714	S112
174.138	0	87069	S201
174.878	0	87439	S112
175.562	0	87781	S201
176.462	0	88231	S112
177.046	0	88523	S201
178.078	0	89039	S111
178.482	0	89241	S202
179.678	0	89839	S111
180.15	0	90075	S202
181.262	0	90631	S112
181.77	0	90885	S201
182.712	0	91356	S121
183.366	0	91683	S201
184.178	0	92089	S121
184.674	0	92337	S201
185.812	0	92906	S112
186.546	0	93273	S201
187.296	0	93648	S111
188.206	0	94103	S201
188.778	0	94389	S111
189.694	0	94847	S201
190.262	0	95131	S112
191.046	0	95523	S201
191.728	0	95864	S111
192.362	0	96181	S201
193.362	0	96681	S111
193.882	0	96941	S201
194.846	0	97423	S122
195.506	0	97753	S201
196.312	0	98156	S122
196.926	0	98463	S202
197.896	0	98948	S122
198.526	0	99263	S201
199.428	0	99714	S112
199.97	0	99985	S201
200.946	0	100473	S111
201.594	0	100797	S201
202.546	0	101273	S122
203.25	0	101625	S201
204.046	0	102023	S111
204.974	0	102487	S201
205.58	0	102790	S111
206.21	0	103105	S201
207.112	0	103556	S122
207.99	0	103995	S201
208.73	0	104365	S121
209.738	0	104869	S201
210.196	0	105098	S111
211.026	0	105513	S201
211.812	0	105906	S112
212.526	0	106263	S201
213.396	0	106698	S121
214.09	0	107045	S202
214.962	0	107481	S112
215.634	0	107817	S201
216.562	0	108281	S121
217.15	0	108575	S201
218.13	0	109065	S121
218.642	0	109321	S201
219.596	0	109798	S111
220.334	0	110167	S201
221.046	0	110523	S111
221.618	0	110809	S201
222.562	0	111281	S121
223.19	0	111595	S201
224.012	0	112006	S112
224.854	0	112427	S201
225.546	0	112773	S121
226.102	0	113051	S201
227.046	0	113523	S121
227.754	0	113877	S201
228.646	0	114323	S111
229.398	0	114699	S201
230.28	0	115140	S121
230.818	0	115409	S201
233.186	0	116593	S202
233.958	0	116979	S202
238.13	0	119065	S122
238.906	0	119453	S201
239.646	0	119823	S121
240.534	0	120267	S201
241.13	0	120565	S121
241.742	0	120871	S201
242.646	0	121323	S112
243.478	0	121739	S201
244.196	0	122098	S121
245.43	0	122715	S202
245.662	0	122831	S122
246.23	0	123115	S202
247.18	0	123590	S122
247.49	0	123745	S201
248.73	0	124365	S111
249.73	0	124865	S201
250.296	0	125148	S122
250.962	0	125481	S201
251.846	0	125923	S112
252.766	0	126383	S201
253.33	0	126665	S121
254.746	0	127373	S201
254.796	0	127398	S121
255.306	0	127653	S201
256.346	0	128173	S122
257.27	0	128635	S201
257.912	0	128956	S111
258.726	0	129363	S201
259.43	0	129715	S112
260.37	0	130185	S201
260.88	0	130440	S121
261.498	0	130749	S201
262.512	0	131256	S122
263.278	0	131639	S201
263.962	0	131981	S111
264.65	0	132325	S201
265.412	0	132706	S112
266.102	0	133051	S201
266.996	0	133498	S122
267.722	0	133861	S201
268.48	0	134240	S121
269.014	0	134507	S202
270.046	0	135023	S121
270.774	0	135387	S202
271.546	0	135773	S121
272.15	0	136075	S201
273.13	0	136565	S112
274.162	0	137081	S201
274.696	0	137348	S111
275.258	0	137629	S202
276.262	0	138131	S111
276.79	0	138395	S202
277.83	0	138915	S111
278.418	0	139209	S202
279.362	0	139681	S122
280.334	0	140167	S201
280.946	0	140473	S111
281.554	0	140777	S201
282.512	0	141256	S121
283.038	0	141519	S201
284.012	0	142006	S122
284.914	0	142457	S201
285.58	0	142790	S112
286.198	0	143099	S201
287.146	0	143573	S112
287.654	0	143827	S201
288.73	0	144365	S121
289.114	0	144557	S202
290.23	0	145115	S122
290.674	0	145337	S202
291.712	0	145856	S111
291.982	0	145991	S201
293.162	0	146581	S121
293.53	0	146765	S201
294.746	0	147373	S122
295.066	0	147533	S202
296.28	0	148140	S111
296.922	0	148461	S202
297.896	0	148948	S121
298.274	0	149137	S201
300.65	0	150325	S202
301.15	0	150575	S202
305.264	0	152632	S121
305.738	0	152869	S201
306.764	0	153382	S121
307.118	0	153559	S202
308.264	0	154132	S111
308.966	0	154483	S201
309.796	0	154898	S122
310.658	0	155329	S201
311.314	0	155657	S122
312.158	0	156079	S201
312.83	0	156415	S122
313.33	0	156665	S201
314.414	0	157207	S111
314.926	0	157463	S202
316.03	0	158015	S111
316.53	0	158265	S201
317.564	0	158782	S112
318.318	0	159159	S201
319.13	0	159565	S112
320.07	0	160035	S201
320.73	0	160365	S112
321.498	0	160749	S201
322.23	0	161115	S121
323.11	0	161555	S201
323.764	0	161882	S112
324.554	0	162277	S201
325.33	0	162665	S121
326.306	0	163153	S202
326.83	0	163415	S112
327.358	0	163679	S202
328.28	0	164140	S121
329.162	0	164581	S201
329.864	0	164932	S111
330.486	0	165243	S202
331.464	0	165732	S112
332.258	0	166129	S201
333.064	0	166532	S111
333.922	0	166961	S201
334.546	0	167273	S122
335.222	0	167611	S201
336.03	0	168015	S122
336.714	0	168357	S201
337.546	0	168773	S112
338.378	0	169189	S201
339.196	0	169598	S112
339.826	0	169913	S201
340.846	0	170423	S122
341.422	0	170711	S201
342.314	0	171157	S112
342.79	0	171395	S201
343.814	0	171907	S122
