onset	duration	sample	value
0	0	0	boundary
18.928	0	9464	S  2
23.424	0	11712	S 22
25.008	0	12504	S 21
26.54	0	13270	S 22
26.816	0	13408	S222
28.058	0	14029	S 11
28.608	0	14304	S111
29.508	0	14754	S 22
30.16	0	15080	S122
30.958	0	15479	S 11
31.356	0	15678	S111
32.458	0	16229	S 22
32.708	0	16354	S222
34.024	0	17012	S 21
34.464	0	17232	S121
35.524	0	17762	S 21
36.992	0	18496	S 22
49.276	0	24638	S222
49.284	0	24642	S222
51.744	0	25872	S222
51.864	0	25932	S222
56.274	0	28137	S 22
56.54	0	28270	S222
57.742	0	28871	S 21
58.368	0	29184	S221
59.292	0	29646	S 22
59.724	0	29862	S122
60.774	0	30387	S 11
61.512	0	30756	S211
62.374	0	31187	S 11
62.816	0	31408	S111
63.874	0	31937	S 12
64.252	0	32126	S212
65.342	0	32671	S 11
65.648	0	32824	S111
66.908	0	33454	S 12
67.22	0	33610	S212
68.442	0	34221	S 22
68.816	0	34408	S122
69.892	0	34946	S 22
70.516	0	35258	S222
71.374	0	35687	S 21
71.728	0	35864	S221
72.942	0	36471	S 12
73.552	0	36776	S212
74.442	0	37221	S 21
74.884	0	37442	S121
75.992	0	37996	S 22
76.256	0	38128	S222
77.592	0	38796	S 12
78.16	0	39080	S212
79.124	0	39562	S 21
79.572	0	39786	S121
80.642	0	40321	S 21
80.984	0	40492	S221
82.142	0	41071	S 21
82.58	0	41290	S121
83.674	0	41837	S 21
84	0	42000	S121
85.192	0	42596	S 21
85.612	0	42806	S121
86.808	0	43404	S 11
87.2	0	43600	S111
88.308	0	44154	S 22
88.596	0	44298	S122
89.842	0	44921	S 22
90.324	0	45162	S222
91.342	0	45671	S 22
91.808	0	45904	S222
92.842	0	46421	S 11
93.276	0	46638	S111
94.458	0	47229	S 11
94.876	0	47438	S111
95.908	0	47954	S 21
96.276	0	48138	S121
97.392	0	48696	S 22
97.772	0	48886	S222
98.974	0	49487	S 11
99.268	0	49634	S111
100.458	0	50229	S 12
100.712	0	50356	S212
101.974	0	50987	S 11
102.304	0	51152	S111
103.624	0	51812	S 22
103.924	0	51962	S222
105.092	0	52546	S 11
105.4	0	52700	S111
106.658	0	53329	S 21
106.952	0	53476	S221
108.192	0	54096	S 12
108.704	0	54352	S112
109.642	0	54821	S 12
110.16	0	55080	S212
111.242	0	55621	S 11
111.628	0	55814	S111
112.742	0	56371	S 12
113.204	0	56602	S212
114.342	0	57171	S 12
114.66	0	57330	S112
115.792	0	57896	S 12
116.112	0	58056	S212
123.424	0	61712	S212
124.516	0	62258	S212
129.008	0	64504	S 22
129.368	0	64684	S222
130.542	0	65271	S 12
130.944	0	65472	S212
132.058	0	66029	S 22
132.424	0	66212	S122
133.658	0	66829	S 21
134.3	0	67150	S121
135.274	0	67637	S 22
135.86	0	67930	S222
136.792	0	68396	S 11
137.296	0	68648	S111
138.374	0	69187	S 22
138.888	0	69444	S222
139.908	0	69954	S 12
140.256	0	70128	S212
141.442	0	70721	S 12
141.812	0	70906	S212
142.974	0	71487	S 22
143.58	0	71790	S222
144.442	0	72221	S 22
144.756	0	72378	S222
145.924	0	72962	S 21
146.212	0	73106	S221
147.474	0	73737	S 21
148.1	0	74050	S121
149.024	0	74512	S 12
149.464	0	74732	S212
150.658	0	75329	S 11
151.08	0	75540	S111
152.142	0	76071	S 11
152.62	0	76310	S111
153.608	0	76804	S 11
153.996	0	76998	S111
155.158	0	77579	S 22
155.716	0	77858	S222
156.724	0	78362	S 11
157.172	0	78586	S111
158.192	0	79096	S 11
158.632	0	79316	S111
159.792	0	79896	S 21
160.196	0	80098	S121
161.308	0	80654	S 11
161.652	0	80826	S111
162.774	0	81387	S 12
163.176	0	81588	S212
164.258	0	82129	S 22
164.616	0	82308	S222
165.724	0	82862	S 11
166.228	0	83114	S111
167.358	0	83679	S 21
167.86	0	83930	S121
168.892	0	84446	S 11
169.296	0	84648	S111
170.508	0	85254	S 12
170.98	0	85490	S212
172.008	0	86004	S 21
172.532	0	86266	S121
173.608	0	86804	S 21
173.98	0	86990	S121
175.224	0	87612	S 12
175.544	0	87772	S112
176.842	0	88421	S 22
177.336	0	88668	S222
178.274	0	89137	S 12
