onset	duration	sample	value
0	0	0	boundary
13.318	0	6659	S202
17.462	0	8731	S202
21.552	0	10776	S211
22.262	0	11131	S201
23.152	0	11576	S211
24.066	0	12033	S201
24.786	0	12393	S221
25.322	0	12661	S201
26.402	0	13201	S222
27.03	0	13515	S201
28.02	0	14010	S221
28.558	0	14279	S201
29.602	0	14801	S221
30.05	0	15025	S201
31.136	0	15568	S212
31.71	0	15855	S201
32.67	0	16335	S212
33.17	0	16585	S201
34.152	0	17076	S212
34.654	0	17327	S202
35.752	0	17876	S222
36.334	0	18167	S201
42.954	0	21477	S202
48.41	0	24205	S202
52.57	0	26285	S221
53.106	0	26553	S201
54.204	0	27102	S222
54.822	0	27411	S201
55.786	0	27893	S221
56.526	0	28263	S201
57.37	0	28685	S211
58.15	0	29075	S201
59.004	0	29502	S212
59.454	0	29727	S201
60.52	0	30260	S211
60.99	0	30495	S201
62.104	0	31052	S212
62.79	0	31395	S201
63.686	0	31843	S221
64.282	0	32141	S201
65.304	0	32652	S212
65.81	0	32905	S202
66.87	0	33435	S221
67.562	0	33781	S201
68.47	0	34235	S212
69.162	0	34581	S201
70.07	0	35035	S212
70.75	0	35375	S201
71.536	0	35768	S222
72.138	0	36069	S201
73.02	0	36510	S211
73.734	0	36867	S201
74.586	0	37293	S212
74.99	0	37495	S202
76.186	0	38093	S211
76.692	0	38346	S202
77.704	0	38852	S211
78.22	0	39110	S201
79.204	0	39602	S212
79.712	0	39856	S202
80.786	0	40393	S211
81.51	0	40755	S201
82.336	0	41168	S212
82.932	0	41466	S201
83.936	0	41968	S222
84.714	0	42357	S201
85.404	0	42702	S211
85.94	0	42970	S201
86.936	0	43468	S222
87.524	0	43762	S201
88.554	0	44277	S221
89.02	0	44510	S201
90.17	0	45085	S211
90.908	0	45454	S201
91.67	0	45835	S211
92.228	0	46114	S201
93.254	0	46627	S211
93.76	0	46880	S201
94.836	0	47418	S211
95.412	0	47706	S201
96.336	0	48168	S211
96.794	0	48397	S201
