onset	duration	sample	value
0	0	0	boundary
24.274	0	12137	S  2
28.776	0	14388	S 21
30.094	0	15047	S121
30.292	0	15146	S 11
30.942	0	15471	S111
31.876	0	15938	S 22
32.454	0	16227	S222
33.31	0	16655	S 11
33.866	0	16933	S111
34.892	0	17446	S 12
35.462	0	17731	S212
36.426	0	18213	S 12
36.838	0	18419	S212
37.96	0	18980	S 21
38.502	0	19251	S221
39.46	0	19730	S 12
39.926	0	19963	S212
40.926	0	20463	S 21
41.55	0	20775	S121
42.41	0	21205	S 22
42.938	0	21469	S222
45.226	0	22613	S222
46.002	0	23001	S222
50.476	0	25238	S 12
50.906	0	25453	S212
51.96	0	25980	S 22
52.37	0	26185	S122
53.492	0	26746	S 12
53.926	0	26963	S212
54.976	0	27488	S 21
55.494	0	27747	S121
56.542	0	28271	S 21
57.09	0	28545	S121
58.06	0	29030	S 22
58.614	0	29307	S222
59.642	0	29821	S 22
60.222	0	30111	S222
61.26	0	30630	S 21
61.738	0	30869	S121
62.742	0	31371	S 11
63.23	0	31615	S111
64.276	0	32138	S 11
64.762	0	32381	S111
65.726	0	32863	S 21
66.214	0	33107	S121
67.226	0	33613	S 12
67.726	0	33863	S212
68.676	0	34338	S 21
69.062	0	34531	S221
70.126	0	35063	S 22
70.726	0	35363	S222
71.726	0	35863	S 11
72.17	0	36085	S111
73.21	0	36605	S 12
73.702	0	36851	S212
74.842	0	37421	S 22
75.378	0	37689	S222
76.36	0	38180	S 22
76.898	0	38449	S222
77.86	0	38930	S 22
78.386	0	39193	S222
79.426	0	39713	S 11
80.002	0	40001	S111
81.01	0	40505	S 11
81.43	0	40715	S111
82.626	0	41313	S 12
83.062	0	41531	S212
84.192	0	42096	S 21
84.666	0	42333	S121
85.76	0	42880	S 22
86.298	0	43149	S222
87.342	0	43671	S 12
87.806	0	43903	S212
88.81	0	44405	S 21
89.314	0	44657	S121
90.376	0	45188	S 12
90.754	0	45377	S212
92.01	0	46005	S 12
92.45	0	46225	S212
93.526	0	46763	S 11
94.002	0	47001	S111
95.16	0	47580	S 11
95.594	0	47797	S111
96.626	0	48313	S 11
97.422	0	48711	S111
98.226	0	49113	S 22
98.762	0	49381	S122
99.742	0	49871	S 21
100.326	0	50163	S121
101.376	0	50688	S 21
101.758	0	50879	S221
102.992	0	51496	S 12
103.586	0	51793	S212
104.56	0	52280	S 11
105.142	0	52571	S111
106.21	0	53105	S 22
106.882	0	53441	S222
107.876	0	53938	S 11
108.398	0	54199	S111
109.41	0	54705	S 12
109.918	0	54959	S212
111.026	0	55513	S 21
111.698	0	55849	S121
118.358	0	59179	S221
118.934	0	59467	S221
123.276	0	61638	S 12
123.854	0	61927	S212
124.776	0	62388	S 12
125.118	0	62559	S212
126.394	0	63197	S 22
126.83	0	63415	S122
127.86	0	63930	S 22
128.322	0	64161	S222
129.326	0	64663	S 21
129.87	0	64935	S121
130.944	0	65472	S 21
131.51	0	65755	S121
132.544	0	66272	S 21
133.046	0	66523	S121
134.176	0	67088	S 21
134.746	0	67373	S121
135.644	0	67822	S 12
136.042	0	68021	S212
137.276	0	68638	S 11
137.706	0	68853	S111
138.726	0	69363	S 11
139.166	0	69583	S111
140.244	0	70122	S 21
140.966	0	70483	S121
141.81	0	70905	S 22
142.378	0	71189	S222
143.444	0	71722	S 11
144.114	0	72057	S111
144.944	0	72472	S 22
145.514	0	72757	S222
146.376	0	73188	S 21
146.942	0	73471	S121
147.894	0	73947	S 21
148.434	0	74217	S121
149.51	0	74755	S 22
150.082	0	75041	S222
151.094	0	75547	S 12
151.522	0	75761	S212
152.576	0	76288	S 11
153.086	0	76543	S111
154.11	0	77055	S 22
154.598	0	77299	S222
155.676	0	77838	S 11
156.046	0	78023	S111
157.244	0	78622	S 12
157.642	0	78821	S212
158.776	0	79388	S 21
159.33	0	79665	S121
160.21	0	80105	S 11
160.646	0	80323	S111
161.66	0	80830	S 11
162.03	0	81015	S111
163.126	0	81563	S 21
163.566	0	81783	S221
164.644	0	82322	S 22
165.178	0	82589	S222
166.11	0	83055	S 22
166.666	0	83333	S222
167.694	0	83847	S 22
168.226	0	84113	S222
