onset	duration	sample	value
0	0	0	boundary
47.678	0	23839	S202
52.978	0	26489	S202
57.51	0	28755	S 42
58.318	0	29159	S201
58.96	0	29480	S 43
59.562	0	29781	S201
60.528	0	30264	S 41
60.942	0	30471	S201
62.01	0	31005	S 45
62.514	0	31257	S201
63.544	0	31772	S 41
63.906	0	31953	S201
65.178	0	32589	S 43
65.514	0	32757	S201
66.728	0	33364	S 44
67.226	0	33613	S201
68.294	0	34147	S 45
68.75	0	34375	S201
69.878	0	34939	S 42
70.53	0	35265	S201
71.46	0	35730	S 44
72.05	0	36025	S201
82.526	0	41263	S202
86.73	0	43365	S202
91.262	0	45631	S 22
91.774	0	45887	S201
92.712	0	46356	S 24
93.158	0	46579	S201
94.228	0	47114	S 22
94.708	0	47354	S201
95.762	0	47881	S 24
96.166	0	48083	S201
97.312	0	48656	S 23
97.778	0	48889	S201
98.794	0	49397	S 21
99.438	0	49719	S201
100.378	0	50189	S 23
100.792	0	50396	S201
101.962	0	50981	S 23
102.408	0	51204	S201
103.412	0	51706	S 25
103.882	0	51941	S201
104.978	0	52489	S 25
105.44	0	52720	S201
106.494	0	53247	S 21
106.966	0	53483	S201
108.044	0	54022	S 22
108.59	0	54295	S201
109.678	0	54839	S 22
110.396	0	55198	S201
111.194	0	55597	S 23
111.68	0	55840	S201
112.728	0	56364	S 25
113.184	0	56592	S201
114.178	0	57089	S 24
114.66	0	57330	S201
115.728	0	57864	S 24
116.192	0	58096	S201
117.244	0	58622	S 24
117.624	0	58812	S201
118.812	0	59406	S 21
119.388	0	59694	S201
120.378	0	60189	S 23
120.692	0	60346	S201
122.012	0	61006	S 21
122.32	0	61160	S201
123.644	0	61822	S 22
124.008	0	62004	S201
125.244	0	62622	S 24
125.7	0	62850	S201
126.878	0	63439	S 25
127.292	0	63646	S201
128.462	0	64231	S 21
128.896	0	64448	S201
129.978	0	64989	S 24
130.292	0	65146	S201
131.578	0	65789	S 25
131.916	0	65958	S201
133.028	0	66514	S 22
133.34	0	66670	S202
134.528	0	67264	S 21
135.256	0	67628	S201
136.028	0	68014	S 23
136.496	0	68248	S201
137.478	0	68739	S 21
137.876	0	68938	S201
138.928	0	69464	S 25
139.212	0	69606	S201
140.412	0	70206	S 22
141.088	0	70544	S201
141.862	0	70931	S 22
142.604	0	71302	S201
143.462	0	71731	S 23
143.872	0	71936	S201
144.994	0	72497	S 23
145.576	0	72788	S201
146.628	0	73314	S 24
147.192	0	73596	S201
148.128	0	74064	S 25
148.712	0	74356	S201
149.594	0	74797	S 25
150.092	0	75046	S201
151.062	0	75531	S 21
151.524	0	75762	S201
155.044	0	77522	S202
160.512	0	80256	S202
164.862	0	82431	S 43
165.46	0	82730	S201
166.312	0	83156	S 42
166.872	0	83436	S201
167.812	0	83906	S 41
168.324	0	84162	S201
169.328	0	84664	S 45
169.72	0	84860	S201
170.894	0	85447	S 44
171.536	0	85768	S201
172.412	0	86206	S 45
172.76	0	86380	S201
173.928	0	86964	S 44
174.54	0	87270	S201
175.562	0	87781	S 41
175.9	0	87950	S201
177.196	0	88598	S 42
177.78	0	88890	S201
178.778	0	89389	S 44
179.48	0	89740	S201
180.246	0	90123	S 43
180.672	0	90336	S201
181.778	0	90889	S 45
182.32	0	91160	S201
183.312	0	91656	S 45
183.768	0	91884	S201
184.828	0	92414	S 41
185.3	0	92650	S201
186.312	0	93156	S 42
186.796	0	93398	S201
187.862	0	93931	S 42
188.264	0	94132	S201
189.328	0	94664	S 41
189.732	0	94866	S201
190.896	0	95448	S 45
191.3	0	95650	S201
192.528	0	96264	S 45
192.94	0	96470	S201
194.028	0	97014	S 42
194.52	0	97260	S201
195.612	0	97806	S 44
195.972	0	97986	S201
197.062	0	98531	S 42
197.5	0	98750	S201
198.646	0	99323	S 43
199.044	0	99522	S201
200.278	0	100139	S 44
200.576	0	100288	S202
201.828	0	100914	S 44
202.452	0	101226	S201
203.346	0	101673	S 43
204.048	0	102024	S201
204.796	0	102398	S 45
205.408	0	102704	S201
206.412	0	103206	S 41
206.948	0	103474	S201
207.912	0	103956	S 44
208.492	0	104246	S201
209.528	0	104764	S 43
209.956	0	104978	S201
211.012	0	105506	S 42
211.48	0	105740	S201
212.628	0	106314	S 41
213	0	106500	S201
214.262	0	107131	S 43
214.612	0	107306	S201
215.878	0	107939	S 43
216.352	0	108176	S201
217.362	0	108681	S 41
217.856	0	108928	S201
219.012	0	109506	S 41
219.424	0	109712	S201
220.528	0	110264	S 43
220.948	0	110474	S201
222.112	0	111056	S 42
222.7	0	111350	S201
223.646	0	111823	S 45
224.204	0	112102	S201
225.178	0	112589	S 44
225.752	0	112876	S201
233.364	0	116682	S202
235.992	0	117996	S202
240.512	0	120256	S 33
241.028	0	120514	S201
241.996	0	120998	S 33
242.44	0	121220	S201
243.496	0	121748	S 31
244.008	0	122004	S201
244.978	0	122489	S 34
245.528	0	122764	S201
246.546	0	123273	S 31
247.096	0	123548	S201
248.146	0	124073	S 34
248.644	0	124322	S201
249.778	0	124889	S 32
250.16	0	125080	S201
251.412	0	125706	S 32
251.72	0	125860	S201
252.996	0	126498	S 33
253.708	0	126854	S201
254.628	0	127314	S 35
255.176	0	127588	S201
256.096	0	128048	S 35
256.648	0	128324	S201
257.696	0	128848	S 34
258.62	0	129310	S201
259.178	0	129589	S 35
259.792	0	129896	S201
260.678	0	130339	S 31
261.088	0	130544	S201
262.228	0	131114	S 33
262.768	0	131384	S201
263.812	0	131906	S 33
264.4	0	132200	S201
265.428	0	132714	S 34
265.936	0	132968	S201
267.028	0	133514	S 32
267.768	0	133884	S201
268.496	0	134248	S 35
268.956	0	134478	S201
270.078	0	135039	S 32
270.496	0	135248	S201
271.562	0	135781	S 31
272.088	0	136044	S201
273.196	0	136598	S 31
273.652	0	136826	S201
274.68	0	137340	S 32
275.084	0	137542	S201
276.262	0	138131	S 33
276.812	0	138406	S201
277.83	0	138915	S 35
