onset	duration	sample	value
0	0	0	boundary
27.296	0	13648	S202
33.64	0	16820	S202
37.808	0	18904	S222
39.324	0	19662	S212
39.336	0	19668	S201
40.858	0	20429	S222
41.516	0	20758	S202
42.358	0	21179	S212
42.828	0	21414	S201
43.924	0	21962	S221
44.444	0	22222	S201
45.358	0	22679	S221
45.784	0	22892	S201
46.84	0	23420	S211
47.5	0	23750	S202
48.308	0	24154	S211
48.88	0	24440	S201
49.758	0	24879	S221
50.37	0	25185	S201
51.324	0	25662	S212
52.09	0	26045	S201
57.968	0	28984	S202
73.626	0	36813	S202
77.674	0	38837	S221
78.206	0	39103	S201
79.224	0	39612	S212
79.958	0	39979	S201
80.858	0	40429	S212
81.282	0	40641	S201
82.324	0	41162	S212
82.83	0	41415	S201
83.808	0	41904	S212
84.438	0	42219	S201
85.258	0	42629	S221
85.834	0	42917	S201
86.774	0	43387	S211
87.182	0	43591	S201
88.242	0	44121	S222
88.882	0	44441	S201
89.758	0	44879	S212
90.282	0	45141	S201
91.308	0	45654	S211
91.778	0	45889	S201
92.924	0	46462	S211
93.442	0	46721	S201
94.374	0	47187	S212
94.79	0	47395	S202
95.958	0	47979	S222
96.49	0	48245	S201
97.608	0	48804	S212
98.094	0	49047	S201
99.158	0	49579	S212
99.606	0	49803	S201
100.774	0	50387	S212
101.138	0	50569	S201
102.258	0	51129	S222
102.966	0	51483	S201
103.842	0	51921	S221
104.474	0	52237	S201
105.308	0	52654	S212
105.83	0	52915	S201
106.942	0	53471	S222
107.394	0	53697	S201
108.374	0	54187	S221
109.01	0	54505	S201
109.974	0	54987	S211
110.594	0	55297	S201
111.608	0	55804	S222
112.302	0	56151	S201
113.224	0	56612	S221
113.71	0	56855	S201
114.708	0	57354	S221
115.15	0	57575	S201
116.142	0	58071	S222
116.79	0	58395	S201
117.624	0	58812	S222
118.166	0	59083	S201
119.108	0	59554	S221
119.614	0	59807	S201
120.724	0	60362	S212
121.23	0	60615	S201
122.324	0	61162	S222
122.81	0	61405	S202
123.824	0	61912	S212
124.422	0	62211	S201
125.408	0	62704	S221
125.846	0	62923	S201
126.992	0	63496	S211
127.406	0	63703	S201
128.508	0	64254	S211
129.11	0	64555	S201
129.992	0	64996	S212
