onset	duration	sample	value
0	0	0	boundary
19.826	0	9913	S  2
24.226	0	12113	S 21
24.93	0	12465	S121
25.726	0	12863	S 12
26.046	0	13023	S212
27.194	0	13597	S 21
27.618	0	13809	S121
28.676	0	14338	S 21
29.17	0	14585	S121
30.26	0	15130	S 22
30.738	0	15369	S222
31.726	0	15863	S 11
32.226	0	16113	S111
33.226	0	16613	S 12
33.634	0	16817	S212
34.826	0	17413	S 11
35.226	0	17613	S111
36.426	0	18213	S 11
36.826	0	18413	S111
37.976	0	18988	S 12
38.254	0	19127	S212
60.046	0	30023	S112
99.092	0	49546	S112
103.644	0	51822	S 22
104.088	0	52044	S222
105.128	0	52564	S 12
105.492	0	52746	S212
106.594	0	53297	S 11
106.932	0	53466	S111
108.094	0	54047	S 21
108.764	0	54382	S121
109.594	0	54797	S 22
109.934	0	54967	S222
111.028	0	55514	S 12
111.372	0	55686	S212
112.528	0	56264	S 11
112.88	0	56440	S111
114.06	0	57030	S 11
114.42	0	57210	S111
115.644	0	57822	S 11
115.976	0	57988	S111
117.228	0	58614	S 22
117.644	0	58822	S222
118.678	0	59339	S 12
119.008	0	59504	S212
120.228	0	60114	S 21
120.592	0	60296	S121
121.66	0	60830	S 12
121.992	0	60996	S212
123.16	0	61580	S 22
123.508	0	61754	S122
124.66	0	62330	S 12
125.032	0	62516	S212
126.128	0	63064	S 22
126.452	0	63226	S122
127.578	0	63789	S 11
128.164	0	64082	S111
129.144	0	64572	S 11
129.508	0	64754	S111
130.778	0	65389	S 12
131.068	0	65534	S212
132.244	0	66122	S 11
132.564	0	66282	S111
133.71	0	66855	S 21
134.232	0	67116	S121
135.344	0	67672	S 21
135.608	0	67804	S221
136.894	0	68447	S 22
137.632	0	68816	S222
138.51	0	69255	S 12
138.844	0	69422	S212
140.144	0	70072	S 22
140.48	0	70240	S122
141.71	0	70855	S 21
142.256	0	71128	S121
143.26	0	71630	S 12
143.548	0	71774	S212
144.71	0	72355	S 21
145.1	0	72550	S121
146.294	0	73147	S 12
146.588	0	73294	S212
147.76	0	73880	S 22
148.08	0	74040	S122
149.278	0	74639	S 22
149.612	0	74806	S222
150.744	0	75372	S 21
151.12	0	75560	S121
152.228	0	76114	S 21
152.552	0	76276	S121
153.678	0	76839	S 12
153.972	0	76986	S212
155.278	0	77639	S 22
155.62	0	77810	S122
156.844	0	78422	S 21
157.304	0	78652	S121
158.46	0	79230	S 11
158.796	0	79398	S111
159.91	0	79955	S 11
160.312	0	80156	S111
161.428	0	80714	S 21
161.856	0	80928	S121
162.928	0	81464	S 11
163.256	0	81628	S111
175.54	0	87770	S211
184.256	0	92128	S211
188.744	0	94372	S 12
189.14	0	94570	S212
190.36	0	95180	S 11
190.772	0	95386	S111
191.994	0	95997	S 12
192.312	0	96156	S212
193.594	0	96797	S 21
193.972	0	96986	S121
195.144	0	97572	S 22
195.556	0	97778	S222
196.71	0	98355	S 12
197.112	0	98556	S212
198.294	0	99147	S 12
198.668	0	99334	S212
199.928	0	99964	S 21
200.412	0	100206	S121
201.51	0	100755	S 22
201.948	0	100974	S222
203.094	0	101547	S 22
203.488	0	101744	S222
204.76	0	102380	S 21
205.156	0	102578	S121
206.21	0	103105	S 12
206.736	0	103368	S212
207.794	0	103897	S 21
208.2	0	104100	S121
209.244	0	104622	S 11
209.66	0	104830	S111
210.828	0	105414	S 22
211.26	0	105630	S222
212.394	0	106197	S 22
212.812	0	106406	S222
213.844	0	106922	S 11
214.212	0	107106	S111
215.294	0	107647	S 22
215.688	0	107844	S222
216.828	0	108414	S 21
217.316	0	108658	S121
218.294	0	109147	S 12
218.684	0	109342	S212
219.844	0	109922	S 11
220.368	0	110184	S111
221.478	0	110739	S 21
221.852	0	110926	S221
223.044	0	111522	S 12
223.368	0	111684	S212
224.61	0	112305	S 22
225.028	0	112514	S222
226.094	0	113047	S 11
226.448	0	113224	S111
227.612	0	113806	S 12
227.888	0	113944	S212
229.212	0	114606	S 22
229.72	0	114860	S222
230.762	0	115381	S 11
231.148	0	115574	S111
232.362	0	116181	S 11
232.764	0	116382	S111
233.894	0	116947	S 11
234.268	0	117134	S111
235.344	0	117672	S 21
235.628	0	117814	S221
236.894	0	118447	S 22
237.26	0	118630	S222
238.362	0	119181	S 12
238.708	0	119354	S212
239.878	0	119939	S 12
240.156	0	120078	S212
241.328	0	120664	S 21
241.696	0	120848	S121
242.844	0	121422	S 11
243.056	0	121528	S211
244.362	0	122181	S 22
244.78	0	122390	S222
245.894	0	122947	S 21
246.232	0	123116	S221
247.462	0	123731	S 21
247.784	0	123892	S221
249.044	0	124522	S 11
249.38	0	124690	S111
261.8	0	130900	S211
265.304	0	132652	S211
269.662	0	134831	S 21
270.112	0	135056	S121
271.228	0	135614	S 21
271.62	0	135810	S121
272.844	0	136422	S 22
273.252	0	136626	S222
274.462	0	137231	S 11
274.808	0	137404	S111
276.012	0	138006	S 22
276.46	0	138230	S222
277.578	0	138789	S 22
277.88	0	138940	S122
279.028	0	139514	S 11
279.384	0	139692	S111
280.462	0	140231	S 21
281.048	0	140524	S121
282.078	0	141039	S 11
282.424	0	141212	S111
283.528	0	141764	S 21
283.968	0	141984	S121
285.112	0	142556	S 11
285.396	0	142698	S111
286.712	0	143356	S 21
286.996	0	143498	S221
288.162	0	144081	S 21
288.64	0	144320	S121
289.744	0	144872	S 12
290.14	0	145070	S212
291.194	0	145597	S 21
291.536	0	145768	S221
292.728	0	146364	S 21
293.32	0	146660	S121
294.312	0	147156	S 11
294.624	0	147312	S111
295.794	0	147897	S 11
296.116	0	148058	S111
297.412	0	148706	S 22
297.804	0	148902	S222
299.028	0	149514	S 11
299.324	0	149662	S111
300.662	0	150331	S 12
300.968	0	150484	S212
302.262	0	151131	S 21
302.644	0	151322	S121
303.812	0	151906	S 22
304.232	0	152116	S222
305.278	0	152639	S 12
305.832	0	152916	S212
306.878	0	153439	S 12
307.176	0	153588	S212
308.462	0	154231	S 12
308.792	0	154396	S212
309.978	0	154989	S 22
310.352	0	155176	S222
311.562	0	155781	S 22
311.864	0	155932	S222
313.112	0	156556	S 22
313.544	0	156772	S222
314.628	0	157314	S 22
314.988	0	157494	S222
316.128	0	158064	S 21
316.54	0	158270	S121
317.728	0	158864	S 12
318.06	0	159030	S212
319.344	0	159672	S 12
319.66	0	159830	S212
320.978	0	160489	S 11
321.312	0	160656	S111
322.478	0	161239	S 12
322.8	0	161400	S212
324.112	0	162056	S 12
324.592	0	162296	S212
325.744	0	162872	S 22
326.14	0	163070	S222
327.194	0	163597	S 11
327.56	0	163780	S111
328.644	0	164322	S 11
329.028	0	164514	S111
330.162	0	165081	S 12
330.456	0	165228	S212
348.264	0	174132	S212
352.516	0	176258	S212
356.928	0	178464	S 21
357.316	0	178658	S121
358.544	0	179272	S 22
358.896	0	179448	S222
360.078	0	180039	S 12
360.38	0	180190	S212
361.694	0	180847	S 21
361.892	0	180946	S221
363.228	0	181614	S 12
363.496	0	181748	S212
364.778	0	182389	S 22
365.056	0	182528	S122
366.312	0	183156	S 21
366.516	0	183258	S221
367.878	0	183939	S 21
368.368	0	184184	S121
369.462	0	184731	S 22
369.796	0	184898	S222
371.028	0	185514	S 12
371.264	0	185632	S112
372.662	0	186331	S 21
373.056	0	186528	S121
374.212	0	187106	S 22
374.488	0	187244	S222
375.694	0	187847	S 22
375.884	0	187942	S122
377.228	0	188614	S 22
377.548	0	188774	S222
378.678	0	189339	S 21
378.896	0	189448	S221
380.212	0	190106	S 11
380.572	0	190286	S211
381.762	0	190881	S 12
382.036	0	191018	S212
383.244	0	191622	S 12
383.552	0	191776	S212
384.862	0	192431	S 12
385.144	0	192572	S212
386.412	0	193206	S 21
386.72	0	193360	S221
388.028	0	194014	S 11
388.412	0	194206	S111
389.546	0	194773	S 12
389.948	0	194974	S212
391.012	0	195506	S 21
391.392	0	195696	S121
392.478	0	196239	S 12
392.712	0	196356	S212
393.962	0	196981	S 11
394.252	0	197126	S111
395.512	0	197756	S 22
395.728	0	197864	S222
397.062	0	198531	S 21
397.316	0	198658	S221
398.646	0	199323	S 22
398.888	0	199444	S122
400.212	0	200106	S 21
400.568	0	200284	S121
401.746	0	200873	S 11
402.06	0	201030	S111
403.312	0	201656	S 12
403.616	0	201808	S212
404.812	0	202406	S 22
405.1	0	202550	S122
406.262	0	203131	S 11
406.604	0	203302	S111
407.728	0	203864	S 11
407.956	0	203978	S211
409.346	0	204673	S 12
409.72	0	204860	S212
410.962	0	205481	S 11
411.252	0	205626	S111
412.462	0	206231	S 11
412.764	0	206382	S111
413.928	0	206964	S 11
414.424	0	207212	S111
415.378	0	207689	S 22
415.732	0	207866	S222
416.896	0	208448	S 11
417.188	0	208594	S111
426.772	0	213386	S211
431.84	0	215920	S211
436.212	0	218106	S 11
436.536	0	218268	S111
437.646	0	218823	S 22
438.04	0	219020	S222
439.246	0	219623	S 22
439.596	0	219798	S222
440.828	0	220414	S 21
441.128	0	220564	S121
442.328	0	221164	S 22
442.656	0	221328	S222
443.862	0	221931	S 12
444.16	0	222080	S212
445.312	0	222656	S 22
445.572	0	222786	S122
446.896	0	223448	S 21
447.3	0	223650	S121
448.378	0	224189	S 21
448.628	0	224314	S221
449.878	0	224939	S 12
450.26	0	225130	S212
451.362	0	225681	S 11
451.672	0	225836	S111
452.962	0	226481	S 22
453.36	0	226680	S222
454.596	0	227298	S 11
454.924	0	227462	S111
456.062	0	228031	S 11
456.404	0	228202	S111
457.546	0	228773	S 12
457.804	0	228902	S212
459.096	0	229548	S 21
459.364	0	229682	S121
460.646	0	230323	S 11
460.976	0	230488	S111
462.196	0	231098	S 11
462.488	0	231244	S111
463.628	0	231814	S 21
463.952	0	231976	S221
465.228	0	232614	S 11
465.556	0	232778	S111
466.778	0	233389	S 12
467.144	0	233572	S212
468.228	0	234114	S 21
468.556	0	234278	S221
469.778	0	234889	S 11
470.112	0	235056	S111
471.246	0	235623	S 12
471.644	0	235822	S212
472.812	0	236406	S 22
473.236	0	236618	S222
474.296	0	237148	S 12
474.632	0	237316	S212
475.846	0	237923	S 22
476.172	0	238086	S222
477.446	0	238723	S 21
477.744	0	238872	S221
478.996	0	239498	S 11
479.3	0	239650	S111
480.446	0	240223	S 21
480.836	0	240418	S121
481.962	0	240981	S 22
482.268	0	241134	S122
483.546	0	241773	S 12
483.868	0	241934	S212
485.046	0	242523	S 12
485.308	0	242654	S212
486.546	0	243273	S 21
486.92	0	243460	S121
488.162	0	244081	S 22
488.456	0	244228	S222
489.678	0	244839	S 11
489.952	0	244976	S111
491.246	0	245623	S 12
491.516	0	245758	S212
492.746	0	246373	S 12
493.092	0	246546	S212
494.396	0	247198	S 21
494.656	0	247328	S121
495.946	0	247973	S 22
496.336	0	248168	S222
510.364	0	255182	S222
518.54	0	259270	S222
522.878	0	261439	S 22
523.404	0	261702	S222
524.362	0	262181	S 11
524.668	0	262334	S111
525.946	0	262973	S 21
526.368	0	263184	S121
527.562	0	263781	S 11
527.84	0	263920	S111
529.178	0	264589	S 22
529.492	0	264746	S122
530.662	0	265331	S 12
530.984	0	265492	S212
532.212	0	266106	S 21
532.632	0	266316	S121
533.828	0	266914	S 12
534.144	0	267072	S212
535.412	0	267706	S 12
535.764	0	267882	S212
536.978	0	268489	S 11
537.288	0	268644	S111
538.496	0	269248	S 21
538.76	0	269380	S221
539.962	0	269981	S 21
540.292	0	270146	S221
541.578	0	270789	S 21
541.976	0	270988	S121
543.112	0	271556	S 21
543.448	0	271724	S121
544.578	0	272289	S 12
544.852	0	272426	S212
546.146	0	273073	S 21
546.5	0	273250	S121
547.612	0	273806	S 22
547.912	0	273956	S222
549.08	0	274540	S 12
549.396	0	274698	S212
550.512	0	275256	S 22
550.988	0	275494	S222
552.096	0	276048	S 11
552.308	0	276154	S111
553.662	0	276831	S 22
553.908	0	276954	S222
555.112	0	277556	S 11
555.388	0	277694	S111
556.596	0	278298	S 12
556.912	0	278456	S212
558.196	0	279098	S 22
558.756	0	279378	S222
559.812	0	279906	S 11
560.116	0	280058	S111
561.362	0	280681	S 11
561.696	0	280848	S111
562.896	0	281448	S 12
563.224	0	281612	S212
564.362	0	282181	S 21
564.672	0	282336	S121
565.98	0	282990	S 22
566.236	0	283118	S222
567.612	0	283806	S 21
567.94	0	283970	S121
569.212	0	284606	S 12
569.476	0	284738	S212
570.812	0	285406	S 11
571.084	0	285542	S111
572.412	0	286206	S 12
572.692	0	286346	S212
573.93	0	286965	S 12
574.168	0	287084	S112
575.396	0	287698	S 22
575.844	0	287922	S222
576.946	0	288473	S 11
577.232	0	288616	S111
578.53	0	289265	S 21
578.816	0	289408	S221
580.012	0	290006	S 22
580.508	0	290254	S222
581.496	0	290748	S 11
581.756	0	290878	S111
583.112	0	291556	S 22
583.496	0	291748	S222
597.084	0	298542	S222
600.336	0	300168	S222
604.762	0	302381	S 22
605.104	0	302552	S122
606.362	0	303181	S 22
606.728	0	303364	S222
607.962	0	303981	S 11
608.256	0	304128	S111
609.48	0	304740	S 21
609.776	0	304888	S221
611.046	0	305523	S 21
611.332	0	305666	S121
612.58	0	306290	S 12
612.856	0	306428	S212
614.146	0	307073	S 11
614.416	0	307208	S111
615.58	0	307790	S 12
615.888	0	307944	S212
617.03	0	308515	S 11
617.36	0	308680	S111
618.63	0	309315	S 12
618.9	0	309450	S212
620.08	0	310040	S 12
620.332	0	310166	S112
621.68	0	310840	S 21
621.968	0	310984	S221
623.162	0	311581	S 12
623.492	0	311746	S212
624.68	0	312340	S 21
624.944	0	312472	S121
626.146	0	313073	S 11
626.468	0	313234	S111
627.612	0	313806	S 12
627.94	0	313970	S212
629.23	0	314615	S 11
629.444	0	314722	S111
630.762	0	315381	S 21
630.808	0	315404	S221
632.346	0	316173	S 21
632.672	0	316336	S221
633.862	0	316931	S 12
634.172	0	317086	S212
635.43	0	317715	S 21
635.824	0	317912	S121
636.996	0	318498	S 11
637.308	0	318654	S111
638.546	0	319273	S 21
638.932	0	319466	S121
639.996	0	319998	S 12
640.272	0	320136	S112
641.48	0	320740	S 22
641.796	0	320898	S122
643.046	0	321523	S 21
643.388	0	321694	S221
644.68	0	322340	S 22
645.084	0	322542	S122
646.262	0	323131	S 22
646.616	0	323308	S222
647.88	0	323940	S 11
648.204	0	324102	S111
649.462	0	324731	S 12
649.756	0	324878	S212
650.912	0	325456	S 22
651.232	0	325616	S122
652.53	0	326265	S 21
652.876	0	326438	S121
654.162	0	327081	S 11
654.448	0	327224	S111
655.63	0	327815	S 22
656.144	0	328072	S222
657.196	0	328598	S 22
657.58	0	328790	S222
658.746	0	329373	S 22
659.016	0	329508	S122
660.296	0	330148	S 22
660.648	0	330324	S222
661.78	0	330890	S 11
662.144	0	331072	S111
663.33	0	331665	S 11
663.64	0	331820	S111
664.962	0	332481	S 12
665.276	0	332638	S212
670.64	0	335320	S212
678.58	0	339290	S212
683.096	0	341548	S 22
683.496	0	341748	S222
684.696	0	342348	S 21
685.044	0	342522	S221
686.28	0	343140	S 12
686.596	0	343298	S212
687.746	0	343873	S 22
688.116	0	344058	S222
689.23	0	344615	S 22
689.488	0	344744	S122
690.762	0	345381	S 21
691.12	0	345560	S121
692.23	0	346115	S 21
692.588	0	346294	S221
693.83	0	346915	S 21
694.36	0	347180	S121
695.462	0	347731	S 12
695.796	0	347898	S212
696.98	0	348490	S 11
697.3	0	348650	S111
698.596	0	349298	S 11
698.904	0	349452	S111
700.114	0	350057	S 22
700.508	0	350254	S222
701.564	0	350782	S 12
