onset	duration	sample	value
0	0	0	boundary
26.064	0	13032	S  1
29.568	0	14784	S180
30.192	0	15096	S180
30.814	0	15407	S180
31.386	0	15693	S180
31.97	0	15985	S180
32.644	0	16322	S180
33.29	0	16645	S180
33.878	0	16939	S180
34.47	0	17235	S180
35.088	0	17544	S180
35.672	0	17836	S180
36.254	0	18127	S180
36.9	0	18450	S180
37.534	0	18767	S180
38.148	0	19074	S180
38.746	0	19373	S 80
39.398	0	19699	S 70
40.046	0	20023	S 80
40.646	0	20323	S 70
41.286	0	20643	S 80
41.892	0	20946	S 70
42.462	0	21231	S 80
43.088	0	21544	S 80
43.688	0	21844	S 70
44.302	0	22151	S 80
44.888	0	22444	S 80
45.522	0	22761	S 80
46.12	0	23060	S 80
46.768	0	23384	S 80
47.376	0	23688	S 70
47.998	0	23999	S 80
48.6	0	24300	S 80
49.254	0	24627	S 80
49.85	0	24925	S 80
50.436	0	25218	S 80
51.066	0	25533	S 80
51.708	0	25854	S 80
52.274	0	26137	S 70
52.896	0	26448	S 80
53.466	0	26733	S 80
54.084	0	27042	S 80
54.63	0	27315	S 80
55.206	0	27603	S 80
55.802	0	27901	S 80
56.366	0	28183	S 80
56.99	0	28495	S 80
57.636	0	28818	S 80
58.196	0	29098	S 80
58.816	0	29408	S 80
59.382	0	29691	S 80
60.034	0	30017	S 80
60.648	0	30324	S 80
61.26	0	30630	S 70
61.872	0	30936	S 80
62.52	0	31260	S 80
63.144	0	31572	S 80
63.73	0	31865	S 80
64.356	0	32178	S 80
64.968	0	32484	S 70
65.566	0	32783	S 80
66.226	0	33113	S 80
66.808	0	33404	S 80
67.43	0	33715	S 80
68.028	0	34014	S 70
68.634	0	34317	S 80
69.218	0	34609	S 70
69.824	0	34912	S 80
70.472	0	35236	S 80
71.132	0	35566	S 70
71.76	0	35880	S 80
72.372	0	36186	S 80
72.966	0	36483	S 80
73.588	0	36794	S 80
74.196	0	37098	S 80
74.802	0	37401	S 80
75.456	0	37728	S 80
76.008	0	38004	S 80
76.58	0	38290	S 80
77.198	0	38599	S 70
77.794	0	38897	S 80
78.458	0	39229	S 80
79.04	0	39520	S 70
79.642	0	39821	S 80
80.288	0	40144	S 80
80.958	0	40479	S 80
81.596	0	40798	S 70
82.178	0	41089	S 80
82.828	0	41414	S 70
83.408	0	41704	S 80
84.052	0	42026	S 80
84.632	0	42316	S 80
85.258	0	42629	S 80
85.868	0	42934	S 80
86.522	0	43261	S 80
87.156	0	43578	S 80
87.79	0	43895	S 80
88.366	0	44183	S 70
89.006	0	44503	S 80
89.652	0	44826	S 80
90.24	0	45120	S 70
90.852	0	45426	S 80
91.446	0	45723	S 80
92.09	0	46045	S 80
92.716	0	46358	S 80
93.284	0	46642	S 80
93.858	0	46929	S 80
94.546	0	47273	S 80
95.168	0	47584	S 80
95.824	0	47912	S 80
96.482	0	48241	S 70
97.134	0	48567	S 80
97.714	0	48857	S 80
98.33	0	49165	S 80
98.986	0	49493	S 80
99.588	0	49794	S 80
100.176	0	50088	S 80
100.776	0	50388	S 80
101.444	0	50722	S 80
102.106	0	51053	S 80
102.712	0	51356	S 70
103.406	0	51703	S 80
103.966	0	51983	S 80
104.592	0	52296	S 70
105.26	0	52630	S 80
105.9	0	52950	S 70
106.47	0	53235	S 80
107.04	0	53520	S 80
107.626	0	53813	S 80
108.278	0	54139	S 80
108.914	0	54457	S 80
109.478	0	54739	S 80
110.068	0	55034	S 80
110.644	0	55322	S 80
111.26	0	55630	S 80
111.916	0	55958	S 80
112.54	0	56270	S 70
113.166	0	56583	S 80
113.778	0	56889	S 80
114.434	0	57217	S 80
115.04	0	57520	S 80
115.622	0	57811	S 80
116.254	0	58127	S 80
116.9	0	58450	S 80
117.49	0	58745	S 80
118.12	0	59060	S 80
118.734	0	59367	S 80
119.354	0	59677	S 80
119.978	0	59989	S 80
120.642	0	60321	S 80
121.282	0	60641	S 80
121.866	0	60933	S 70
122.51	0	61255	S 80
123.088	0	61544	S 80
123.706	0	61853	S 80
124.326	0	62163	S 70
124.974	0	62487	S 80
125.63	0	62815	S 80
126.296	0	63148	S 70
126.876	0	63438	S 80
127.448	0	63724	S 80
128.094	0	64047	S 70
128.664	0	64332	S 80
129.294	0	64647	S 80
129.912	0	64956	S 80
130.524	0	65262	S 80
131.166	0	65583	S 80
131.81	0	65905	S 70
132.4	0	66200	S 80
133.052	0	66526	S 80
133.698	0	66849	S 80
134.364	0	67182	S 80
135	0	67500	S 70
135.604	0	67802	S 80
136.198	0	68099	S 80
136.764	0	68382	S 80
137.408	0	68704	S 70
138.078	0	69039	S 80
138.688	0	69344	S 80
139.34	0	69670	S 80
139.934	0	69967	S 80
140.5	0	70250	S 80
141.108	0	70554	S 70
141.73	0	70865	S 80
142.302	0	71151	S 80
142.898	0	71449	S 80
143.526	0	71763	S 80
144.13	0	72065	S 80
144.782	0	72391	S 80
145.422	0	72711	S 80
146.066	0	73033	S 70
146.72	0	73360	S 80
147.302	0	73651	S 80
147.932	0	73966	S 80
148.524	0	74262	S 80
149.118	0	74559	S 80
149.752	0	74876	S 80
150.39	0	75195	S 80
150.97	0	75485	S 80
151.628	0	75814	S 70
152.246	0	76123	S 80
152.856	0	76428	S 80
153.526	0	76763	S 80
154.174	0	77087	S 80
154.844	0	77422	S 80
155.466	0	77733	S 80
156.08	0	78040	S 80
156.686	0	78343	S 80
157.34	0	78670	S 70
157.906	0	78953	S 80
158.468	0	79234	S 70
159.07	0	79535	S 80
159.656	0	79828	S 70
160.284	0	80142	S 80
160.898	0	80449	S 80
161.506	0	80753	S 80
162.058	0	81029	S 70
162.636	0	81318	S 80
163.216	0	81608	S 80
163.784	0	81892	S 70
164.43	0	82215	S 80
165.02	0	82510	S 80
165.658	0	82829	S 70
166.254	0	83127	S 80
166.878	0	83439	S 80
167.522	0	83761	S 80
168.136	0	84068	S 80
168.72	0	84360	S 80
169.35	0	84675	S 80
169.914	0	84957	S 80
170.542	0	85271	S 80
171.116	0	85558	S 70
171.744	0	85872	S 80
172.318	0	86159	S 80
172.956	0	86478	S 70
173.574	0	86787	S 80
174.202	0	87101	S 70
174.83	0	87415	S 80
175.466	0	87733	S 80
176.036	0	88018	S 80
176.702	0	88351	S 70
177.362	0	88681	S 80
177.968	0	88984	S 80
178.6	0	89300	S 80
179.218	0	89609	S 70
179.78	0	89890	S 80
180.37	0	90185	S 80
180.974	0	90487	S 70
181.622	0	90811	S 80
182.252	0	91126	S 80
182.836	0	91418	S 80
183.45	0	91725	S 70
184.038	0	92019	S 80
184.66	0	92330	S 70
185.284	0	92642	S 80
185.924	0	92962	S 80
186.486	0	93243	S 80
187.162	0	93581	S 80
187.8	0	93900	S 80
188.466	0	94233	S 80
189.072	0	94536	S 80
189.662	0	94831	S 70
190.286	0	95143	S 80
190.88	0	95440	S 80
191.52	0	95760	S 80
192.15	0	96075	S 80
192.786	0	96393	S 80
193.452	0	96726	S 80
194.086	0	97043	S 70
194.712	0	97356	S 80
195.342	0	97671	S 80
195.938	0	97969	S 80
196.582	0	98291	S 70
197.25	0	98625	S 80
197.872	0	98936	S 70
198.546	0	99273	S 80
199.204	0	99602	S 70
199.844	0	99922	S 80
200.482	0	100241	S 80
201.064	0	100532	S 80
201.724	0	100862	S 80
202.326	0	101163	S 80
202.908	0	101454	S 80
203.56	0	101780	S 80
204.15	0	102075	S 80
204.794	0	102397	S 70
205.43	0	102715	S 80
206.01	0	103005	S 80
206.626	0	103313	S 80
207.23	0	103615	S 70
207.846	0	103923	S 80
208.506	0	104253	S 70
209.176	0	104588	S 80
209.828	0	104914	S 80
210.382	0	105191	S 80
211.006	0	105503	S 70
211.622	0	105811	S 80
212.29	0	106145	S 80
212.924	0	106462	S 70
213.534	0	106767	S 80
214.166	0	107083	S 80
214.77	0	107385	S 70
215.342	0	107671	S 80
215.952	0	107976	S 80
216.616	0	108308	S 70
217.216	0	108608	S 80
217.784	0	108892	S 70
218.446	0	109223	S 80
219.078	0	109539	S 80
219.66	0	109830	S 70
220.298	0	110149	S 80
220.924	0	110462	S 80
221.482	0	110741	S 80
222.09	0	111045	S 80
222.7	0	111350	S 70
223.358	0	111679	S 80
223.912	0	111956	S 80
224.466	0	112233	S 80
225.028	0	112514	S 80
225.64	0	112820	S 80
226.242	0	113121	S 80
226.884	0	113442	S 80
227.546	0	113773	S 70
228.184	0	114092	S 80
228.812	0	114406	S 80
229.438	0	114719	S 80
230.028	0	115014	S 80
230.63	0	115315	S 80
231.206	0	115603	S 70
231.874	0	115937	S 80
232.516	0	116258	S 70
233.142	0	116571	S 80
233.744	0	116872	S 70
234.328	0	117164	S 80
234.912	0	117456	S 80
235.58	0	117790	S 70
236.212	0	118106	S 80
236.79	0	118395	S 80
237.41	0	118705	S 70
237.974	0	118987	S 80
238.61	0	119305	S 80
239.296	0	119648	S 80
239.934	0	119967	S 80
240.57	0	120285	S 70
241.174	0	120587	S 80
241.738	0	120869	S 80
242.304	0	121152	S 80
242.902	0	121451	S 70
243.494	0	121747	S 80
244.108	0	122054	S 70
244.672	0	122336	S 80
