onset	duration	sample	value
0	0	0	boundary
35.602	0	17801	S  1
39.1	0	19550	S180
39.716	0	19858	S180
40.338	0	20169	S180
40.948	0	20474	S180
41.548	0	20774	S180
42.206	0	21103	S180
42.804	0	21402	S180
43.412	0	21706	S180
44.002	0	22001	S180
44.62	0	22310	S180
45.2	0	22600	S180
45.83	0	22915	S180
46.45	0	23225	S180
47.082	0	23541	S180
47.724	0	23862	S180
48.364	0	24182	S 80
48.942	0	24471	S 80
49.542	0	24771	S 80
50.152	0	25076	S 80
50.802	0	25401	S 80
51.414	0	25707	S 70
52.064	0	26032	S 80
52.664	0	26332	S 70
53.324	0	26662	S 80
53.936	0	26968	S 70
54.57	0	27285	S 80
55.202	0	27601	S 80
55.826	0	27913	S 80
56.434	0	28217	S 70
57.08	0	28540	S 80
57.72	0	28860	S 70
58.372	0	29186	S 80
58.996	0	29498	S 80
59.57	0	29785	S 80
60.188	0	30094	S 80
60.812	0	30406	S 80
61.458	0	30729	S 70
62.056	0	31028	S 80
62.67	0	31335	S 80
63.34	0	31670	S 80
63.974	0	31987	S 80
64.566	0	32283	S 80
65.148	0	32574	S 80
65.712	0	32856	S 80
66.316	0	33158	S 80
66.926	0	33463	S 70
67.49	0	33745	S 80
68.106	0	34053	S 70
68.764	0	34382	S 80
69.37	0	34685	S 70
69.978	0	34989	S 80
70.576	0	35288	S 80
71.146	0	35573	S 70
71.738	0	35869	S 80
72.386	0	36193	S 80
72.978	0	36489	S 80
73.612	0	36806	S 80
74.254	0	37127	S 80
74.848	0	37424	S 80
75.43	0	37715	S 70
76.042	0	38021	S 80
76.678	0	38339	S 80
77.244	0	38622	S 80
77.908	0	38954	S 80
78.566	0	39283	S 70
79.192	0	39596	S 80
79.824	0	39912	S 80
80.45	0	40225	S 80
81.026	0	40513	S 70
81.636	0	40818	S 80
82.238	0	41119	S 70
82.908	0	41454	S 80
83.566	0	41783	S 80
84.156	0	42078	S 80
84.814	0	42407	S 80
85.46	0	42730	S 80
86.108	0	43054	S 70
86.724	0	43362	S 80
87.32	0	43660	S 70
87.944	0	43972	S 80
88.51	0	44255	S 80
89.136	0	44568	S 70
89.692	0	44846	S 80
90.358	0	45179	S 80
90.998	0	45499	S 80
91.626	0	45813	S 80
92.274	0	46137	S 70
92.926	0	46463	S 80
93.576	0	46788	S 70
94.194	0	47097	S 80
94.76	0	47380	S 80
95.362	0	47681	S 80
96.012	0	48006	S 80
96.678	0	48339	S 80
97.276	0	48638	S 70
97.906	0	48953	S 80
98.574	0	49287	S 70
99.166	0	49583	S 80
99.786	0	49893	S 80
100.466	0	50233	S 80
101.096	0	50548	S 80
101.71	0	50855	S 70
102.39	0	51195	S 80
103.034	0	51517	S 80
103.674	0	51837	S 80
104.32	0	52160	S 80
104.908	0	52454	S 80
105.516	0	52758	S 80
106.108	0	53054	S 80
106.754	0	53377	S 80
107.376	0	53688	S 80
108.026	0	54013	S 70
108.682	0	54341	S 80
109.342	0	54671	S 80
109.978	0	54989	S 80
110.554	0	55277	S 80
111.138	0	55569	S 80
111.748	0	55874	S 80
112.36	0	56180	S 80
112.976	0	56488	S 70
113.542	0	56771	S 80
114.112	0	57056	S 80
114.67	0	57335	S 70
115.3	0	57650	S 80
115.946	0	57973	S 70
116.576	0	58288	S 80
117.204	0	58602	S 70
117.822	0	58911	S 80
118.44	0	59220	S 70
119.064	0	59532	S 80
119.642	0	59821	S 70
120.214	0	60107	S 80
120.884	0	60442	S 80
121.482	0	60741	S 80
122.086	0	61043	S 80
122.654	0	61327	S 80
123.272	0	61636	S 80
123.92	0	61960	S 80
124.556	0	62278	S 80
125.172	0	62586	S 80
125.836	0	62918	S 80
126.452	0	63226	S 80
127.104	0	63552	S 80
127.736	0	63868	S 80
128.332	0	64166	S 80
128.978	0	64489	S 80
129.572	0	64786	S 70
130.166	0	65083	S 80
130.774	0	65387	S 70
131.44	0	65720	S 80
132.046	0	66023	S 80
132.67	0	66335	S 80
133.304	0	66652	S 80
133.944	0	66972	S 80
134.582	0	67291	S 70
135.254	0	67627	S 80
135.864	0	67932	S 80
136.488	0	68244	S 80
137.154	0	68577	S 70
137.804	0	68902	S 80
138.454	0	69227	S 80
139.048	0	69524	S 80
139.692	0	69846	S 80
140.29	0	70145	S 80
140.936	0	70468	S 80
141.548	0	70774	S 80
142.16	0	71080	S 70
142.798	0	71399	S 80
143.45	0	71725	S 80
144.078	0	72039	S 80
144.686	0	72343	S 70
145.338	0	72669	S 80
145.956	0	72978	S 80
146.606	0	73303	S 80
147.246	0	73623	S 80
147.828	0	73914	S 70
148.454	0	74227	S 80
149.052	0	74526	S 80
149.668	0	74834	S 80
150.256	0	75128	S 80
150.884	0	75442	S 80
151.482	0	75741	S 80
152.06	0	76030	S 70
152.658	0	76329	S 80
153.278	0	76639	S 80
153.93	0	76965	S 70
154.554	0	77277	S 80
155.204	0	77602	S 80
