onset	duration	sample	value
0	0	0	boundary
30.11	0	15055	S202
35.934	0	17967	S202
40.038	0	20019	S222
41.122	0	20561	S201
41.588	0	20794	S211
42.182	0	21091	S201
43.022	0	21511	S221
43.534	0	21767	S202
44.506	0	22253	S221
44.97	0	22485	S202
45.956	0	22978	S221
46.446	0	23223	S201
47.456	0	23728	S212
47.982	0	23991	S201
48.988	0	24494	S212
49.586	0	24793	S201
50.556	0	25278	S212
51.014	0	25507	S201
52.106	0	26053	S211
52.662	0	26331	S201
53.606	0	26803	S222
54.326	0	27163	S201
61.058	0	30529	S202
72.086	0	36043	S202
76.206	0	38103	S222
76.67	0	38335	S201
77.84	0	38920	S211
78.286	0	39143	S201
79.456	0	39728	S222
79.758	0	39879	S201
81.04	0	40520	S221
81.442	0	40721	S202
82.656	0	41328	S222
83.258	0	41629	S201
84.256	0	42128	S211
84.674	0	42337	S201
85.806	0	42903	S212
86.166	0	43083	S201
87.272	0	43636	S211
87.67	0	43835	S201
88.806	0	44403	S221
89.238	0	44619	S201
90.306	0	45153	S211
90.698	0	45349	S201
91.922	0	45961	S212
92.402	0	46201	S201
93.522	0	46761	S221
94.114	0	47057	S201
95.072	0	47536	S222
95.526	0	47763	S201
96.54	0	48270	S222
96.934	0	48467	S201
98.156	0	49078	S221
98.45	0	49225	S201
99.806	0	49903	S211
100.206	0	50103	S202
101.456	0	50728	S222
102.522	0	51261	S201
102.956	0	51478	S211
103.45	0	51725	S201
104.44	0	52220	S222
104.946	0	52473	S201
106.09	0	53045	S211
106.554	0	53277	S201
107.572	0	53786	S222
108.082	0	54041	S201
109.156	0	54578	S211
109.71	0	54855	S201
110.64	0	55320	S212
111.162	0	55581	S201
112.14	0	56070	S221
112.63	0	56315	S201
113.74	0	56870	S211
114.206	0	57103	S201
115.222	0	57611	S222
115.634	0	57817	S201
116.822	0	58411	S221
117.286	0	58643	S202
118.29	0	59145	S222
118.746	0	59373	S201
119.756	0	59878	S212
120.134	0	60067	S202
121.256	0	60628	S221
121.822	0	60911	S201
122.806	0	61403	S212
123.362	0	61681	S201
124.372	0	62186	S211
124.834	0	62417	S201
125.89	0	62945	S222
126.23	0	63115	S201
127.472	0	63736	S211
127.874	0	63937	S201
129.006	0	64503	S221
129.302	0	64651	S202
130.522	0	65261	S211
130.834	0	65417	S201
132.122	0	66061	S212
132.578	0	66289	S201
133.64	0	66820	S222
133.962	0	66981	S202
135.14	0	67570	S212
135.59	0	67795	S201
136.672	0	68336	S222
137.25	0	68625	S201
144.17	0	72085	S202
152.042	0	76021	S202
156.156	0	78078	S222
156.594	0	78297	S201
157.74	0	78870	S211
158.086	0	79043	S201
159.356	0	79678	S221
159.706	0	79853	S202
160.856	0	80428	S212
161.39	0	80695	S201
162.372	0	81186	S211
162.754	0	81377	S201
