onset	duration	sample	value
0	0	0	boundary
28.182	0	14091	S202
34.814	0	17407	S202
38.934	0	19467	S212
39.774	0	19887	S201
40.484	0	20242	S212
41.01	0	20505	S202
42.084	0	21042	S221
42.674	0	21337	S202
43.55	0	21775	S211
44.378	0	22189	S201
45.116	0	22558	S212
45.726	0	22863	S201
46.566	0	23283	S221
47.07	0	23535	S201
48.166	0	24083	S221
48.654	0	24327	S201
49.784	0	24892	S222
50.474	0	25237	S201
51.284	0	25642	S211
52.006	0	26003	S201
52.818	0	26409	S222
53.374	0	26687	S201
64.918	0	32459	S202
68.782	0	34391	S202
72.968	0	36484	S221
73.616	0	36808	S201
74.6	0	37300	S221
75.162	0	37581	S201
76.15	0	38075	S212
76.73	0	38365	S201
77.684	0	38842	S211
78.318	0	39159	S201
79.268	0	39634	S221
79.73	0	39865	S201
80.784	0	40392	S222
81.342	0	40671	S201
82.4	0	41200	S211
82.982	0	41491	S201
83.984	0	41992	S211
84.39	0	42195	S201
85.584	0	42792	S221
86.034	0	43017	S201
87.184	0	43592	S211
87.866	0	43933	S201
88.7	0	44350	S222
89.162	0	44581	S201
90.218	0	45109	S222
90.886	0	45443	S201
91.7	0	45850	S222
92.334	0	46167	S201
93.168	0	46584	S222
93.7	0	46850	S201
94.8	0	47400	S221
95.19	0	47595	S201
96.418	0	48209	S211
97.164	0	48582	S201
97.984	0	48992	S211
98.442	0	49221	S201
99.6	0	49800	S211
99.978	0	49989	S201
101.234	0	50617	S222
101.826	0	50913	S201
102.734	0	51367	S212
103.35	0	51675	S201
104.334	0	52167	S212
104.844	0	52422	S201
105.85	0	52925	S221
106.364	0	53182	S201
107.368	0	53684	S211
107.802	0	53901	S201
108.85	0	54425	S222
109.282	0	54641	S201
110.334	0	55167	S222
110.888	0	55444	S201
111.934	0	55967	S211
112.44	0	56220	S201
113.5	0	56750	S211
114.04	0	57020	S201
115.068	0	57534	S221
115.548	0	57774	S201
116.55	0	58275	S211
117.212	0	58606	S201
118.034	0	59017	S221
118.396	0	59198	S201
119.534	0	59767	S211
119.884	0	59942	S201
121.05	0	60525	S222
121.72	0	60860	S201
122.684	0	61342	S221
123.062	0	61531	S201
124.15	0	62075	S222
124.772	0	62386	S201
125.75	0	62875	S221
126.094	0	63047	S201
127.218	0	63609	S211
127.668	0	63834	S201
128.7	0	64350	S212
129.048	0	64524	S202
130.3	0	65150	S211
130.676	0	65338	S201
131.834	0	65917	S211
132.328	0	66164	S201
133.284	0	66642	S222
133.776	0	66888	S201
145.6	0	72800	S202
149.464	0	74732	S202
153.65	0	76825	S211
154.036	0	77018	S201
155.234	0	77617	S222
155.676	0	77838	S201
156.85	0	78425	S211
157.188	0	78594	S201
158.434	0	79217	S222
159.032	0	79516	S201
160.018	0	80009	S212
160.348	0	80174	S202
161.534	0	80767	S222
162.116	0	81058	S201
163.068	0	81534	S221
163.612	0	81806	S201
164.618	0	82309	S221
165.024	0	82512	S201
166.118	0	83059	S221
166.492	0	83246	S202
167.7	0	83850	S222
168.26	0	84130	S201
169.334	0	84667	S222
169.832	0	84916	S201
170.918	0	85459	S211
171.312	0	85656	S201
172.4	0	86200	S212
172.756	0	86378	S201
173.984	0	86992	S221
174.428	0	87214	S201
175.468	0	87734	S211
175.876	0	87938	S202
177.1	0	88550	S211
177.48	0	88740	S201
178.584	0	89292	S212
179.084	0	89542	S201
180.068	0	90034	S222
180.616	0	90308	S201
181.55	0	90775	S221
181.984	0	90992	S201
183.15	0	91575	S212
183.904	0	91952	S201
184.584	0	92292	S212
185.272	0	92636	S201
186.134	0	93067	S211
186.764	0	93382	S201
187.75	0	93875	S212
188.252	0	94126	S201
189.368	0	94684	S222
189.876	0	94938	S201
190.968	0	95484	S222
191.516	0	95758	S201
192.484	0	96242	S212
193.136	0	96568	S201
193.984	0	96992	S222
194.48	0	97240	S201
195.5	0	97750	S211
196.076	0	98038	S201
197.134	0	98567	S211
197.752	0	98876	S201
198.684	0	99342	S211
199.1	0	99550	S201
200.268	0	100134	S212
200.636	0	100318	S202
201.834	0	100917	S211
202.24	0	101120	S201
203.384	0	101692	S212
203.904	0	101952	S201
204.884	0	102442	S212
205.572	0	102786	S201
206.468	0	103234	S221
206.928	0	103464	S201
207.918	0	103959	S212
208.904	0	104452	S201
