onset	duration	sample	value
0	0	0	boundary
22.678	0	11339	S  2
27.194	0	13597	S 21
28.174	0	14087	S221
28.644	0	14322	S 22
29.134	0	14567	S122
30.194	0	15097	S 21
31.19	0	15595	S121
31.66	0	15830	S 12
32.258	0	16129	S212
33.228	0	16614	S 11
33.866	0	16933	S111
34.778	0	17389	S 11
35.302	0	17651	S111
36.378	0	18189	S 21
36.954	0	18477	S121
37.978	0	18989	S 12
38.51	0	19255	S212
39.494	0	19747	S 11
40.05	0	20025	S111
40.96	0	20480	S 22
41.618	0	20809	S222
72.202	0	36101	S122
76.782	0	38391	S222
81.178	0	40589	S 12
81.806	0	40903	S212
82.81	0	41405	S 12
83.45	0	41725	S212
84.36	0	42180	S 21
85.006	0	42503	S121
85.878	0	42939	S 11
86.514	0	43257	S111
87.444	0	43722	S 21
88.114	0	44057	S121
88.978	0	44489	S 12
89.642	0	44821	S212
90.51	0	45255	S 22
91.15	0	45575	S222
92.01	0	46005	S 22
92.69	0	46345	S222
93.51	0	46755	S 22
94.226	0	47113	S222
95.16	0	47580	S 21
95.798	0	47899	S121
96.744	0	48372	S 21
97.41	0	48705	S121
98.344	0	49172	S 12
98.902	0	49451	S212
99.96	0	49980	S 11
100.542	0	50271	S111
101.46	0	50730	S 21
102.166	0	51083	S121
103.044	0	51522	S 21
103.646	0	51823	S121
104.51	0	52255	S 22
105.046	0	52523	S222
106.11	0	53055	S 12
106.754	0	53377	S212
107.628	0	53814	S 11
108.234	0	54117	S111
109.228	0	54614	S 22
109.974	0	54987	S222
110.694	0	55347	S 11
111.442	0	55721	S111
112.144	0	56072	S 22
112.87	0	56435	S222
113.778	0	56889	S 11
114.442	0	57221	S111
115.244	0	57622	S 12
115.878	0	57939	S212
116.694	0	58347	S 21
117.442	0	58721	S121
118.31	0	59155	S 11
118.966	0	59483	S111
119.794	0	59897	S 22
120.39	0	60195	S222
121.26	0	60630	S 11
121.834	0	60917	S111
122.76	0	61380	S 22
123.342	0	61671	S222
124.294	0	62147	S 22
124.854	0	62427	S222
125.878	0	62939	S 21
126.442	0	63221	S121
127.328	0	63664	S 12
127.966	0	63983	S212
128.878	0	64439	S 21
129.478	0	64739	S121
130.344	0	65172	S 22
130.822	0	65411	S222
131.96	0	65980	S 11
132.382	0	66191	S111
133.578	0	66789	S 11
134.13	0	67065	S111
135.144	0	67572	S 12
135.574	0	67787	S212
136.76	0	68380	S 21
137.33	0	68665	S121
138.328	0	69164	S 12
138.69	0	69345	S212
139.928	0	69964	S 12
140.512	0	70256	S212
141.378	0	70689	S 11
141.886	0	70943	S111
163.736	0	81868	S211
170.344	0	85172	S211
174.712	0	87356	S 22
175.248	0	87624	S222
176.212	0	88106	S 12
176.556	0	88278	S212
177.794	0	88897	S 21
178.212	0	89106	S121
179.278	0	89639	S 21
179.67	0	89835	S121
180.862	0	90431	S 22
181.268	0	90634	S222
182.344	0	91172	S 12
182.676	0	91338	S212
183.794	0	91897	S 22
184.232	0	92116	S222
185.412	0	92706	S 22
185.764	0	92882	S222
186.978	0	93489	S 22
187.268	0	93634	S122
188.428	0	94214	S 11
188.896	0	94448	S111
189.894	0	94947	S 11
190.36	0	95180	S111
191.478	0	95739	S 11
191.884	0	95942	S111
193.112	0	96556	S 11
193.484	0	96742	S111
194.712	0	97356	S 12
195.06	0	97530	S212
196.228	0	98114	S 22
196.588	0	98294	S222
197.744	0	98872	S 21
198.068	0	99034	S221
199.412	0	99706	S 12
199.732	0	99866	S212
201.062	0	100531	S 11
201.4	0	100700	S111
202.544	0	101272	S 12
202.932	0	101466	S212
204.012	0	102006	S 21
204.568	0	102284	S121
205.528	0	102764	S 12
205.912	0	102956	S212
207.012	0	103506	S 22
207.34	0	103670	S122
208.494	0	104247	S 21
208.92	0	104460	S121
210.094	0	105047	S 12
210.444	0	105222	S212
211.644	0	105822	S 12
212.016	0	106008	S212
213.262	0	106631	S 11
213.588	0	106794	S111
214.728	0	107364	S 22
215.204	0	107602	S222
216.328	0	108164	S 22
216.832	0	108416	S222
217.878	0	108939	S 12
218.192	0	109096	S212
219.394	0	109697	S 11
219.768	0	109884	S111
220.878	0	110439	S 21
221.264	0	110632	S221
222.462	0	111231	S 21
223.112	0	111556	S121
224.078	0	112039	S 21
224.592	0	112296	S121
225.544	0	112772	S 21
226.052	0	113026	S121
227.094	0	113547	S 21
227.592	0	113796	S121
228.594	0	114297	S 11
228.96	0	114480	S111
230.178	0	115089	S 12
230.64	0	115320	S212
231.678	0	115839	S 11
232.164	0	116082	S111
233.278	0	116639	S 22
233.72	0	116860	S222
234.862	0	117431	S 11
235.276	0	117638	S111
257.856	0	128928	S211
267.936	0	133968	S211
272.394	0	136197	S 12
272.844	0	136422	S212
273.928	0	136964	S 11
274.36	0	137180	S111
275.478	0	137739	S 12
275.856	0	137928	S212
276.912	0	138456	S 22
277.348	0	138674	S222
278.444	0	139222	S 21
278.912	0	139456	S121
279.928	0	139964	S 12
280.772	0	140386	S212
281.512	0	140756	S 12
281.936	0	140968	S212
283.128	0	141564	S 21
283.564	0	141782	S121
284.578	0	142289	S 22
285.092	0	142546	S222
286.078	0	143039	S 21
286.48	0	143240	S121
287.644	0	143822	S 22
288.056	0	144028	S222
289.228	0	144614	S 22
289.676	0	144838	S222
290.844	0	145422	S 22
291.228	0	145614	S222
292.428	0	146214	S 22
292.84	0	146420	S222
293.978	0	146989	S 22
294.416	0	147208	S222
295.612	0	147806	S 11
295.992	0	147996	S111
297.178	0	148589	S 11
297.524	0	148762	S111
298.678	0	149339	S 21
299.156	0	149578	S121
300.228	0	150114	S 12
300.568	0	150284	S212
301.694	0	150847	S 12
301.972	0	150986	S212
303.228	0	151614	S 11
303.632	0	151816	S111
304.812	0	152406	S 11
305.16	0	152580	S111
306.294	0	153147	S 11
306.696	0	153348	S111
307.878	0	153939	S 12
308.256	0	154128	S212
309.412	0	154706	S 11
309.808	0	154904	S111
310.894	0	155447	S 21
311.416	0	155708	S121
312.412	0	156206	S 11
312.764	0	156382	S111
313.862	0	156931	S 22
314.22	0	157110	S122
315.444	0	157722	S 11
316	0	158000	S111
316.928	0	158464	S 22
317.368	0	158684	S222
318.562	0	159281	S 21
319.028	0	159514	S121
320.028	0	160014	S 21
320.48	0	160240	S121
321.628	0	160814	S 22
322.108	0	161054	S222
323.244	0	161622	S 12
323.652	0	161826	S212
324.828	0	162414	S 11
325.252	0	162626	S111
326.412	0	163206	S 12
326.712	0	163356	S212
327.994	0	163997	S 12
328.556	0	164278	S212
329.444	0	164722	S 21
329.876	0	164938	S121
331.012	0	165506	S 21
331.512	0	165756	S121
332.594	0	166297	S 21
333.112	0	166556	S121
342.088	0	171044	S121
350.348	0	175174	S221
354.796	0	177398	S 22
355.328	0	177664	S222
356.312	0	178156	S 22
356.772	0	178386	S222
357.746	0	178873	S 12
358.096	0	179048	S212
359.328	0	179664	S 11
359.708	0	179854	S111
