onset	duration	sample	value
0	0	0	boundary
26.694	0	13347	S202
31.406	0	15703	S202
35.598	0	17799	S222
36.738	0	18369	S201
37.164	0	18582	S211
37.83	0	18915	S201
38.63	0	19315	S221
39.342	0	19671	S201
40.264	0	20132	S211
41.238	0	20619	S201
41.798	0	20899	S222
42.538	0	21269	S201
43.414	0	21707	S222
44.05	0	22025	S201
44.88	0	22440	S211
45.43	0	22715	S201
46.448	0	23224	S212
47.594	0	23797	S201
47.948	0	23974	S221
48.646	0	24323	S201
49.514	0	24757	S212
50.522	0	25261	S201
59.59	0	29795	S202
61.354	0	30677	S202
65.464	0	32732	S212
66.194	0	33097	S201
66.964	0	33482	S221
67.47	0	33735	S201
68.582	0	34291	S222
69.206	0	34603	S201
70.098	0	35049	S211
70.554	0	35277	S201
71.564	0	35782	S221
72.042	0	36021	S201
73.182	0	36591	S222
74.022	0	37011	S201
74.798	0	37399	S221
75.71	0	37855	S201
76.332	0	38166	S221
76.938	0	38469	S201
77.814	0	38907	S222
78.43	0	39215	S201
79.398	0	39699	S222
79.906	0	39953	S201
81.014	0	40507	S222
81.682	0	40841	S201
82.632	0	41316	S221
83.222	0	41611	S201
84.182	0	42091	S222
84.81	0	42405	S201
85.798	0	42899	S211
86.438	0	43219	S201
87.282	0	43641	S211
87.754	0	43877	S201
88.864	0	44432	S221
89.462	0	44731	S201
90.482	0	45241	S211
90.918	0	45459	S201
92.048	0	46024	S222
92.622	0	46311	S201
93.664	0	46832	S222
94.222	0	47111	S201
95.182	0	47591	S221
95.898	0	47949	S201
96.632	0	48316	S222
97.71	0	48855	S201
98.164	0	49082	S222
99.146	0	49573	S201
99.814	0	49907	S221
100.502	0	50251	S201
101.282	0	50641	S222
101.842	0	50921	S202
102.898	0	51449	S211
103.614	0	51807	S201
104.448	0	52224	S221
105.094	0	52547	S201
106.014	0	53007	S211
106.846	0	53423	S201
107.632	0	53816	S221
108.166	0	54083	S201
109.082	0	54541	S211
110.326	0	55163	S201
110.714	0	55357	S211
111.486	0	55743	S201
