onset	duration	sample	value
0	0	0	boundary
5.25	0	2625	S202
8.506	0	4253	S202
12.992	0	6496	S 55
13.402	0	6701	S201
14.56	0	7280	S 51
14.958	0	7479	S201
16.16	0	8080	S 53
16.542	0	8271	S201
17.66	0	8830	S 53
18.026	0	9013	S201
19.11	0	9555	S 53
19.446	0	9723	S201
20.726	0	10363	S 54
21.11	0	10555	S201
22.192	0	11096	S 55
22.594	0	11297	S201
23.66	0	11830	S 55
24.058	0	12029	S201
25.292	0	12646	S 54
25.718	0	12859	S201
26.81	0	13405	S 52
27.218	0	13609	S201
28.442	0	14221	S 52
28.81	0	14405	S201
30.06	0	15030	S 54
30.394	0	15197	S201
31.676	0	15838	S 52
32.014	0	16007	S201
33.276	0	16638	S 52
33.654	0	16827	S201
34.86	0	17430	S 55
35.29	0	17645	S201
36.36	0	18180	S 54
36.718	0	18359	S201
37.942	0	18971	S 53
38.314	0	19157	S201
39.442	0	19721	S 53
39.798	0	19899	S201
40.926	0	20463	S 51
41.446	0	20723	S201
42.526	0	21263	S 51
42.918	0	21459	S201
44.16	0	22080	S 51
44.466	0	22233	S201
45.66	0	22830	S 54
45.93	0	22965	S201
47.276	0	23638	S 55
47.566	0	23783	S201
48.726	0	24363	S 54
49.066	0	24533	S201
50.26	0	25130	S 52
50.582	0	25291	S201
51.742	0	25871	S 54
52.05	0	26025	S201
53.242	0	26621	S 55
53.594	0	26797	S201
54.776	0	27388	S 53
55.086	0	27543	S201
56.276	0	28138	S 51
56.57	0	28285	S201
57.726	0	28863	S 55
58.098	0	29049	S201
59.292	0	29646	S 52
59.618	0	29809	S201
60.76	0	30380	S 52
61.146	0	30573	S201
62.36	0	31180	S 51
62.686	0	31343	S201
63.826	0	31913	S 54
64.194	0	32097	S201
65.276	0	32638	S 52
65.566	0	32783	S201
66.76	0	33380	S 53
67.07	0	33535	S201
68.26	0	34130	S 55
68.598	0	34299	S201
69.71	0	34855	S 53
70.086	0	35043	S201
71.276	0	35638	S 51
71.666	0	35833	S201
72.86	0	36430	S 51
73.174	0	36587	S201
81.294	0	40647	S202
84.966	0	42483	S202
89.392	0	44696	S 15
89.93	0	44965	S201
90.976	0	45488	S 14
91.338	0	45669	S201
92.46	0	46230	S 11
92.802	0	46401	S201
94.01	0	47005	S 14
94.45	0	47225	S201
95.46	0	47730	S 15
95.942	0	47971	S201
