onset	duration	sample	value
0	0	0	boundary
26.326	0	13163	S202
30.29	0	15145	S202
34.758	0	17379	S 12
35.13	0	17565	S201
36.258	0	18129	S 14
36.554	0	18277	S201
37.824	0	18912	S 15
38.102	0	19051	S201
39.292	0	19646	S 11
39.618	0	19809	S201
40.908	0	20454	S 15
41.302	0	20651	S201
42.476	0	21238	S 11
42.918	0	21459	S201
43.908	0	21954	S 13
44.254	0	22127	S201
45.526	0	22763	S 12
45.738	0	22869	S201
46.992	0	23496	S 13
47.24	0	23620	S201
48.508	0	24254	S 14
48.732	0	24366	S201
58.144	0	29072	S202
60.152	0	30076	S202
64.558	0	32279	S 12
64.924	0	32462	S201
66.142	0	33071	S 13
66.42	0	33210	S201
67.658	0	33829	S 11
67.908	0	33954	S202
69.158	0	34579	S 14
69.432	0	34716	S201
70.592	0	35296	S 15
70.864	0	35432	S201
72.058	0	36029	S 11
72.412	0	36206	S201
73.542	0	36771	S 12
73.924	0	36962	S201
75.176	0	37588	S 13
75.452	0	37726	S201
76.658	0	38329	S 14
76.944	0	38472	S201
78.192	0	39096	S 14
78.48	0	39240	S201
79.642	0	39821	S 11
79.972	0	39986	S201
81.108	0	40554	S 15
81.372	0	40686	S201
82.726	0	41363	S 11
83.104	0	41552	S201
84.208	0	42104	S 13
84.48	0	42240	S201
85.792	0	42896	S 14
86.028	0	43014	S201
87.342	0	43671	S 14
87.596	0	43798	S201
88.976	0	44488	S 11
89.304	0	44652	S201
90.458	0	45229	S 14
90.76	0	45380	S201
91.992	0	45996	S 14
92.204	0	46102	S201
93.442	0	46721	S 12
93.66	0	46830	S201
94.976	0	47488	S 13
95.24	0	47620	S201
96.576	0	48288	S 12
96.824	0	48412	S201
98.058	0	49029	S 11
98.372	0	49186	S201
99.558	0	49779	S 13
99.808	0	49904	S201
101.092	0	50546	S 12
101.296	0	50648	S201
102.526	0	51263	S 12
102.74	0	51370	S201
104.126	0	52063	S 15
104.38	0	52190	S201
105.708	0	52854	S 13
105.924	0	52962	S201
107.192	0	53596	S 15
107.444	0	53722	S201
108.692	0	54346	S 11
109.04	0	54520	S201
110.242	0	55121	S 12
110.44	0	55220	S201
111.742	0	55871	S 15
111.96	0	55980	S201
113.308	0	56654	S 12
113.56	0	56780	S201
114.758	0	57379	S 11
115.18	0	57590	S201
116.308	0	58154	S 15
116.564	0	58282	S201
117.876	0	58938	S 13
118.1	0	59050	S201
119.408	0	59704	S 13
119.704	0	59852	S201
120.958	0	60479	S 15
121.228	0	60614	S201
122.408	0	61204	S 14
122.668	0	61334	S201
123.858	0	61929	S 15
124.116	0	62058	S201
128.996	0	64498	S202
131.024	0	65512	S202
135.358	0	67679	S 42
135.708	0	67854	S201
136.808	0	68404	S 44
137.22	0	68610	S201
138.392	0	69196	S 45
138.704	0	69352	S201
139.908	0	69954	S 45
140.192	0	70096	S201
141.542	0	70771	S 42
141.776	0	70888	S201
143.076	0	71538	S 44
143.32	0	71660	S202
144.608	0	72304	S 44
145.008	0	72504	S201
146.158	0	73079	S 41
146.472	0	73236	S201
147.658	0	73829	S 42
147.884	0	73942	S201
149.208	0	74604	S 41
149.448	0	74724	S201
150.792	0	75396	S 42
151.056	0	75528	S201
152.376	0	76188	S 44
152.708	0	76354	S201
153.942	0	76971	S 44
154.34	0	77170	S201
155.442	0	77721	S 45
155.808	0	77904	S201
156.942	0	78471	S 44
